onset	duration	trial_type
0.011	10.0	FIXCROSS
10.011	2.017	CUE_LEFT
12.036	12.001	LEFT
24.053	10.0	FIXCROSS
34.053	2.017	CUE_RIGHT
36.078	12.001	RIGHT
48.095	10.0	FIXCROSS
58.095	2.017	CUE_LEFT
60.12	12.009	LEFT
72.136	15.0	FIXCROSS
87.136	2.017	CUE_RIGHT
89.161	12.001	RIGHT
101.178	15.0	FIXCROSS
116.178	2.017	CUE_LEFT
118.203	12.001	LEFT
130.22	12.5	FIXCROSS
142.72	2.017	CUE_RIGHT
144.745	12.001	RIGHT
156.762	12.5	FIXCROSS
169.262	2.017	CUE_LEFT
171.286	12.001	LEFT
183.312	15.0	FIXCROSS
198.312	2.017	CUE_RIGHT
200.337	12.001	RIGHT
212.353	15.008	FIXCROSS
227.362	2.008	CUE_LEFT
229.378	12.001	LEFT
241.395	10.0	FIXCROSS
251.395	2.017	CUE_RIGHT
253.42	12.009	RIGHT
265.437	10.0	FIXCROSS
275.437	2.017	CUE_LEFT
277.462	12.001	LEFT
289.478	12.5	FIXCROSS
301.978	2.017	CUE_RIGHT
304.003	12.001	RIGHT
316.02	12.5	FIXCROSS
328.52	30.049	FINISHED
