onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.0255	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.0421	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.5421	1.0667	T_INK	1	Neutral	xxxxxxxx	xxxxxxxx	niebieski	blue	hit	n/a
2.5903	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
2.6088	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.1087	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.1254	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.6254	0.9833	T_INK	2	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
5.5963	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
5.6087	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.1087	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.1087	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.6087	1.0833	T_INK	3	Incongruent	zielony	green	czerwony	red	hit	n/a
8.6821	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
8.692	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.192	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.1919	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.6919	0.8333	T_INK	4	Neutral	xxxxx	xxxxx	zielony	green	hit	n/a
11.5123	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
11.5253	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.0253	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.0252	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.5252	0.4833	T_INK	5	Neutral	xxxxxxxx	xxxxxxxx	zielony	green	hit	n/a
13.9906	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
14.0085	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.5085	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.5085	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.0085	0.5167	T_INK	6	Neutral	xxxxxxx	xxxxxxx	czerwony	red	hit	n/a
16.517	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
16.5252	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.0252	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.0251	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.5251	0.65	T_INK	7	Neutral	xxxxxxxxx	xxxxxxxxx	czerwony	red	hit	n/a
19.1552	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
19.1751	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
19.6751	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
20.6751	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
21.1751	0.8	T_INK	8	Neutral	xxxxxxxxx	xxxxxxxxx	zielony	green	hit	n/a
21.9693	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
21.9751	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
22.4751	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23.4751	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23.975	0.4333	T_INK	9	Neutral	xxxxx	xxxxx	czerwony	red	hit	n/a
24.3998	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
24.4084	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
24.9084	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.9083	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
26.4083	0.5833	T_INK	10	Incongruent	czerwony	red	niebieski	blue	hit	n/a
26.9739	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
26.9916	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
27.4916	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
28.4916	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
28.9916	0.6	T_INK	11	Neutral	xxxxx	xxxxx	niebieski	blue	hit	n/a
29.5801	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
29.5916	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
30.0916	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.0916	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.5916	1.2	T_INK	12	Incongruent	zielony	green	żółty	yellow	incorrect	n/a
32.778	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
32.7915	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
33.2915	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
38.5822	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
38.6081	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
39.6081	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
40.1081	1.7333	INK	1	Neutral	xxxxx	xxxxx	czerwony	red	hit	n/a
41.8279	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
41.8414	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
42.8414	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
43.3414	0.85	INK	2	Incongruent	czerwony	red	żółty	yellow	incorrect	n/a
44.1784	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
44.1913	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
45.1913	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
45.6913	0.4667	INK	3	Neutral	xxxxxxx	xxxxxxx	czerwony	red	hit	n/a
46.145	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
46.158	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
47.158	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
47.658	0.85	INK	4	Neutral	xxxxxxx	xxxxxxx	żółty	yellow	incorrect	n/a
48.4955	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
48.5079	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
49.5079	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
50.0079	0.4167	INK	5	Incongruent	żółty	yellow	czerwony	red	hit	n/a
50.4143	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
