onset	duration	condition	trial_type	braille_stimulus	response_val	response_type
2.015	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
7.015	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
8.032	5.008	6_DOT_DETECTION	NO_6-DOT	DMSTY	n/a	n/a
10.944	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
15.065	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
16.082	5.008	6_DOT_DETECTION	NO_6-DOT	TMIA	n/a	n/a
18.24	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
23.115	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
24.132	5.008	6_DOT_DETECTION	6-DOT	##Ł	n/a	n/a
27.464	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
31.165	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
32.182	5.008	6_DOT_DETECTION	6-DOT	#U#	n/a	n/a
34.664	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
39.215	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
40.232	5.008	6_DOT_DETECTION	6-DOT	A#L#O	n/a	n/a
42.76	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
49.274	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
54.274	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
55.29	5.008	LEXICAL_DECISION	PSEUDOWORD	LOKYD	n/a	n/a
60.064	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
62.324	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
63.34	5.008	LEXICAL_DECISION	PSEUDOWORD	SAKMY	n/a	n/a
68.864	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
70.374	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
71.39	5.008	LEXICAL_DECISION	WORD	KASA	n/a	n/a
75.264	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
78.424	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
79.44	5.008	LEXICAL_DECISION	WORD	KŁA	n/a	n/a
84.0	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
86.474	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
87.49	5.008	LEXICAL_DECISION	WORD	KOMU	n/a	n/a
92.56	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
96.032	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
100.532	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
101.549	5.008	6_DOT_DETECTION	NO_6-DOT	TDK	n/a	n/a
103.704	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
108.582	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
109.599	5.017	6_DOT_DETECTION	6-DOT	Y##	n/a	n/a
112.784	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
116.64	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
117.657	5.008	6_DOT_DETECTION	NO_6-DOT	LKBŁE	n/a	n/a
120.424	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
124.69	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
125.707	5.008	6_DOT_DETECTION	NO_6-DOT	KMUPT	n/a	n/a
129.04	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
132.741	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
133.757	5.008	6_DOT_DETECTION	NO_6-DOT	YCOBK	n/a	n/a
137.424	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
141.799	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
146.799	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
147.816	5.008	LEXICAL_DECISION	PSEUDOWORD	IKOB	n/a	n/a
152.544	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
154.849	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
155.866	5.008	LEXICAL_DECISION	WORD	LISA	n/a	n/a
160.08	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
162.899	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
163.916	5.008	LEXICAL_DECISION	PSEUDOWORD	COPIB	n/a	n/a
169.704	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
170.949	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
171.966	5.008	LEXICAL_DECISION	PSEUDOWORD	ŁODYT	n/a	n/a
178.04	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
178.999	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
180.016	5.008	LEXICAL_DECISION	PSEUDOWORD	AŁAB	n/a	n/a
184.504	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
188.557	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
194.057	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
195.074	5.008	6_DOT_DETECTION	6-DOT	OK#P#	n/a	n/a
199.144	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
202.107	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
203.124	5.008	6_DOT_DETECTION	6-DOT	AT#O#	n/a	n/a
206.68	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
210.157	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
211.174	5.008	6_DOT_DETECTION	6-DOT	##KI	n/a	n/a
215.144	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
218.208	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
219.224	5.008	6_DOT_DETECTION	NO_6-DOT	ŁMS	n/a	n/a
222.024	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
226.258	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
227.274	5.008	6_DOT_DETECTION	NO_6-DOT	UTSD	n/a	n/a
229.624	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
235.816	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
242.316	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
243.332	5.008	LEXICAL_DECISION	WORD	SKALA	n/a	n/a
249.16	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
250.366	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
251.383	5.008	LEXICAL_DECISION	WORD	OKUPU	n/a	n/a
257.16	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
258.416	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
259.433	5.008	LEXICAL_DECISION	WORD	PAL	n/a	n/a
262.584	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
266.466	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
267.483	5.008	LEXICAL_DECISION	PSEUDOWORD	BOKY	n/a	n/a
272.064	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
274.516	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
275.533	5.008	LEXICAL_DECISION	PSEUDOWORD	KOLP	n/a	n/a
279.784	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
284.574	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
290.574	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
291.591	5.008	6_DOT_DETECTION	6-DOT	Ł##Ł	n/a	n/a
294.424	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
298.624	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
299.641	5.008	6_DOT_DETECTION	6-DOT	TA##	n/a	n/a
302.52	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
306.674	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
307.691	5.008	6_DOT_DETECTION	6-DOT	DBO##	n/a	n/a
311.92	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
314.724	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
315.741	5.008	6_DOT_DETECTION	NO_6-DOT	EBPT	n/a	n/a
318.864	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
322.774	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
323.791	5.008	6_DOT_DETECTION	NO_6-DOT	SMAO	n/a	n/a
326.44	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
332.833	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
338.833	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
339.85	5.008	LEXICAL_DECISION	WORD	DOMEM	n/a	n/a
345.24	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
346.883	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
347.9	5.008	LEXICAL_DECISION	WORD	TATO	n/a	n/a
352.064	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
354.933	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
355.95	5.008	LEXICAL_DECISION	WORD	DAŁA	n/a	n/a
359.944	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
362.983	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
364.0	5.008	LEXICAL_DECISION	PSEUDOWORD	DEPAT	n/a	n/a
369.784	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
371.033	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
372.05	5.008	LEXICAL_DECISION	PSEUDOWORD	LUDA	n/a	n/a
376.984	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
380.591	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
386.091	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
387.108	5.008	6_DOT_DETECTION	NO_6-DOT	OBL	n/a	n/a
389.96	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
394.141	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
395.158	5.008	6_DOT_DETECTION	6-DOT	I#O#	n/a	n/a
398.32	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
402.191	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
403.208	5.008	6_DOT_DETECTION	6-DOT	#BL#	n/a	n/a
405.664	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
410.241	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
411.258	5.008	6_DOT_DETECTION	NO_6-DOT	EPSTB	n/a	n/a
414.544	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
418.291	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
419.308	5.008	6_DOT_DETECTION	6-DOT	D##YU	n/a	n/a
423.08	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
427.85	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
433.35	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
434.366	5.008	LEXICAL_DECISION	PSEUDOWORD	SAK	n/a	n/a
438.4	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
441.4	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
442.416	5.008	LEXICAL_DECISION	WORD	LECI	n/a	n/a
446.56	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
449.45	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
450.466	5.008	LEXICAL_DECISION	WORD	ALBUM	n/a	n/a
454.824	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
457.5	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
458.516	5.008	LEXICAL_DECISION	PSEUDOWORD	LISO	n/a	n/a
463.56	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
465.55	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
466.566	5.008	LEXICAL_DECISION	WORD	KAPIE	n/a	n/a
470.776	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
474.608	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
481.608	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
482.625	5.008	6_DOT_DETECTION	NO_6-DOT	KDM	n/a	n/a
485.64	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
489.658	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
490.675	5.008	6_DOT_DETECTION	NO_6-DOT	ALCB	n/a	n/a
493.16	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
497.708	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
498.725	5.008	6_DOT_DETECTION	6-DOT	##IB	n/a	n/a
501.16	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
505.758	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
506.775	5.008	6_DOT_DETECTION	6-DOT	##D	n/a	n/a
509.096	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
513.808	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
514.825	5.008	6_DOT_DETECTION	NO_6-DOT	KMLD	n/a	n/a
517.256	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	FALSE_ALARM
522.867	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
527.867	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
528.883	5.008	LEXICAL_DECISION	PSEUDOWORD	CAD	n/a	n/a
533.64	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
535.917	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
536.933	5.008	LEXICAL_DECISION	PSEUDOWORD	MAB	n/a	n/a
540.84	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
543.967	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
544.983	5.008	LEXICAL_DECISION	WORD	PIES	n/a	n/a
548.936	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
552.017	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
553.033	5.008	LEXICAL_DECISION	WORD	LIC	n/a	n/a
557.04	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
560.067	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
561.083	5.008	LEXICAL_DECISION	PSEUDOWORD	LAKMA	n/a	n/a
566.52	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
569.625	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
574.125	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
