onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.0326	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.0493	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.5493	1.2667	T_INK	1	Neutral	xxxxxxx	xxxxxxx	żółty	yellow	hit	n/a
2.7993	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
2.816	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.316	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.316	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.816	0.8167	T_INK	2	Neutral	xxxxxxx	xxxxxxx	niebieski	blue	hit	n/a
5.6146	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
5.6327	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.1327	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.1327	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.6327	0.6	T_INK	3	Neutral	xxxxx	xxxxx	czerwony	red	hit	n/a
8.222	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
8.2327	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.7327	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.7327	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.2327	0.7833	T_INK	4	Incongruent	niebieski	blue	żółty	yellow	hit	n/a
11.0053	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
11.016	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.516	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.5327	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
