onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.0333	1.0	ISI	n/a	n/a	n/a	n/a
1.0333	0.5	DISTRACTOR	1	1	J	Correct Rejection
1.5333	1.0	ISI	n/a	n/a	n/a	n/a
2.5333	0.5	DISTRACTOR	1	2	H	Correct Rejection
3.0333	1.0	ISI	n/a	n/a	n/a	n/a
4.0334	0.5	DISTRACTOR	1	3	J	Correct Rejection
4.5334	1.0	ISI	n/a	n/a	n/a	n/a
5.5334	0.5	DISTRACTOR	1	4	B	Correct Rejection
6.0334	1.0	ISI	n/a	n/a	n/a	n/a
7.0334	0.5	TARGET	1	5	B	Hit
7.4756	n/a	RESPONSE	n/a	n/a	n/a	n/a
7.5334	1.0	ISI	n/a	n/a	n/a	n/a
8.5334	0.5	DISTRACTOR	1	6	D	Correct Rejection
9.0334	1.0	ISI	n/a	n/a	n/a	n/a
10.0334	0.5	TARGET	1	7	D	Hit
10.4627	n/a	RESPONSE	n/a	n/a	n/a	n/a
10.5334	1.0	ISI	n/a	n/a	n/a	n/a
11.5334	0.5	DISTRACTOR	1	8	A	Correct Rejection
12.0334	1.0	ISI	n/a	n/a	n/a	n/a
13.0334	0.5	DISTRACTOR	1	9	H	Correct Rejection
13.5334	1.0	ISI	n/a	n/a	n/a	n/a
14.5334	0.5	TARGET	1	10	H	Hit
14.8554	n/a	RESPONSE	n/a	n/a	n/a	n/a
15.0335	1.0	ISI	n/a	n/a	n/a	n/a
16.0335	0.5	DISTRACTOR	1	11	F	Correct Rejection
16.5335	1.0	ISI	n/a	n/a	n/a	n/a
17.5335	0.5	DISTRACTOR	1	12	E	Correct Rejection
18.0335	1.0	ISI	n/a	n/a	n/a	n/a
19.0335	0.5	DISTRACTOR	1	13	C	Correct Rejection
19.5335	1.0	ISI	n/a	n/a	n/a	n/a
20.5335	0.5	DISTRACTOR	1	14	B	Correct Rejection
21.0335	1.0	ISI	n/a	n/a	n/a	n/a
22.0335	0.5	DISTRACTOR	1	15	H	Correct Rejection
22.5335	1.0	ISI	n/a	n/a	n/a	n/a
23.5335	0.5	TARGET	1	16	H	Hit
24.0335	1.0	ISI	n/a	n/a	n/a	n/a
24.1042	n/a	RESPONSE	n/a	n/a	n/a	n/a
25.0335	0.5	DISTRACTOR	1	17	I	Correct Rejection
25.5335	1.0	ISI	n/a	n/a	n/a	n/a
26.5335	0.5	DISTRACTOR	1	18	F	Correct Rejection
27.0335	1.0	ISI	n/a	n/a	n/a	n/a
28.0336	0.5	TARGET	1	19	F	Hit
28.5336	1.0	ISI	n/a	n/a	n/a	n/a
28.6567	n/a	RESPONSE	n/a	n/a	n/a	n/a
29.5336	0.5	DISTRACTOR	1	20	C	Correct Rejection
30.0336	1.0	ISI	n/a	n/a	n/a	n/a
31.0336	0.5	TARGET	1	21	C	Hit
31.5336	1.0	ISI	n/a	n/a	n/a	n/a
31.8514	n/a	RESPONSE	n/a	n/a	n/a	n/a
32.5336	0.5	DISTRACTOR	1	22	J	Correct Rejection
33.0336	1.0167	ISI	n/a	n/a	n/a	n/a
34.0503	0.5167	TARGET	1	23	J	Hit
34.5669	1.0167	ISI	n/a	n/a	n/a	n/a
34.8545	n/a	RESPONSE	n/a	n/a	n/a	n/a
35.5836	0.5167	DISTRACTOR	1	24	E	Correct Rejection
36.1003	1.0167	ISI	n/a	n/a	n/a	n/a
37.117	0.5167	DISTRACTOR	1	25	I	Correct Rejection
37.6336	1.0167	ISI	n/a	n/a	n/a	n/a
38.6503	0.5167	DISTRACTOR	1	26	G	Correct Rejection
39.167	1.0167	ISI	n/a	n/a	n/a	n/a
40.1837	0.5167	DISTRACTOR	1	27	D	Correct Rejection
40.7003	1.0167	ISI	n/a	n/a	n/a	n/a
41.717	0.5167	DISTRACTOR	1	28	G	Correct Rejection
42.2337	1.0167	ISI	n/a	n/a	n/a	n/a
43.2503	0.5167	DISTRACTOR	1	29	B	Correct Rejection
43.767	1.0167	ISI	n/a	n/a	n/a	n/a
44.7837	0.5167	DISTRACTOR	1	30	E	Correct Rejection
45.3004	1.0167	ISI	n/a	n/a	n/a	n/a
46.317	0.5167	DISTRACTOR	1	31	B	Correct Rejection
46.8337	1.0167	ISI	n/a	n/a	n/a	n/a
47.8504	0.5167	DISTRACTOR	1	32	F	Correct Rejection
48.3671	1.0167	ISI	n/a	n/a	n/a	n/a
49.3837	0.5167	DISTRACTOR	1	33	G	Correct Rejection
49.9004	1.0167	ISI	n/a	n/a	n/a	n/a
50.9171	0.5167	DISTRACTOR	1	34	F	Correct Rejection
51.4337	1.0167	ISI	n/a	n/a	n/a	n/a
52.4504	0.5167	DISTRACTOR	1	35	H	Correct Rejection
52.9671	1.0167	ISI	n/a	n/a	n/a	n/a
53.9838	0.5167	DISTRACTOR	1	36	D	Correct Rejection
54.5004	1.0167	ISI	n/a	n/a	n/a	n/a
55.5171	0.5167	DISTRACTOR	1	37	I	Correct Rejection
56.0338	1.0167	ISI	n/a	n/a	n/a	n/a
57.0505	0.5167	DISTRACTOR	1	38	B	Correct Rejection
57.5671	1.0167	ISI	n/a	n/a	n/a	n/a
58.5838	0.5167	DISTRACTOR	1	39	G	Correct Rejection
59.1005	1.0167	ISI	n/a	n/a	n/a	n/a
60.1172	0.5167	DISTRACTOR	1	40	I	Correct Rejection
60.6338	1.0167	ISI	n/a	n/a	n/a	n/a
61.6505	0.5167	DISTRACTOR	1	41	H	Correct Rejection
62.1672	1.0167	ISI	n/a	n/a	n/a	n/a
63.1838	0.5167	DISTRACTOR	1	42	G	Correct Rejection
63.7005	1.0167	ISI	n/a	n/a	n/a	n/a
64.7172	0.5167	TARGET	1	43	G	Miss
65.2339	1.0167	ISI	n/a	n/a	n/a	n/a
66.2505	0.5167	DISTRACTOR	1	44	C	Correct Rejection
66.2908	n/a	RESPONSE	n/a	n/a	n/a	n/a
66.7672	1.0167	ISI	n/a	n/a	n/a	n/a
67.7839	0.5167	DISTRACTOR	1	45	H	Correct Rejection
68.3006	1.0167	ISI	n/a	n/a	n/a	n/a
69.3172	0.5167	DISTRACTOR	1	46	J	Correct Rejection
69.8339	1.0167	ISI	n/a	n/a	n/a	n/a
70.8506	0.5167	TARGET	1	47	J	Hit
71.1788	n/a	RESPONSE	n/a	n/a	n/a	n/a
71.3672	1.0167	ISI	n/a	n/a	n/a	n/a
72.3839	0.5167	DISTRACTOR	1	48	F	Correct Rejection
72.9006	1.0167	ISI	n/a	n/a	n/a	n/a
73.9173	0.5167	DISTRACTOR	1	49	A	Correct Rejection
74.4339	1.0167	ISI	n/a	n/a	n/a	n/a
75.4506	0.5167	TARGET	1	50	A	Hit
75.7473	n/a	RESPONSE	n/a	n/a	n/a	n/a
75.9673	1.1167	ISI	n/a	n/a	n/a	n/a
94.0697	n/a	RESPONSE	n/a	n/a	n/a	n/a
94.1341	1.0167	ISI	n/a	n/a	n/a	n/a
95.1508	0.5167	DISTRACTOR	2	1	H	Correct Rejection
95.6675	1.0167	ISI	n/a	n/a	n/a	n/a
96.6841	0.5167	DISTRACTOR	2	2	C	Correct Rejection
97.2008	1.0167	ISI	n/a	n/a	n/a	n/a
98.2175	0.5167	DISTRACTOR	2	3	I	Correct Rejection
98.7341	1.0167	ISI	n/a	n/a	n/a	n/a
99.7508	0.5167	DISTRACTOR	2	4	I	Correct Rejection
100.2675	1.0167	ISI	n/a	n/a	n/a	n/a
101.2842	0.5167	DISTRACTOR	2	5	D	Correct Rejection
101.8008	1.0167	ISI	n/a	n/a	n/a	n/a
102.8175	0.5167	DISTRACTOR	2	6	G	Correct Rejection
103.3342	1.0167	ISI	n/a	n/a	n/a	n/a
104.3509	0.5167	TARGET	2	7	D	Miss
104.8675	1.0166	ISI	n/a	n/a	n/a	n/a
105.8842	0.5167	DISTRACTOR	2	8	E	Correct Rejection
106.4009	1.0167	ISI	n/a	n/a	n/a	n/a
107.4176	0.5167	DISTRACTOR	2	9	F	Correct Rejection
107.9342	1.0167	ISI	n/a	n/a	n/a	n/a
108.9509	0.5167	DISTRACTOR	2	10	F	Correct Rejection
109.4676	1.0167	ISI	n/a	n/a	n/a	n/a
110.4842	0.5167	DISTRACTOR	2	11	D	False Alarm
111.0009	1.0167	ISI	n/a	n/a	n/a	n/a
111.0182	n/a	RESPONSE	n/a	n/a	n/a	n/a
112.0176	0.5167	DISTRACTOR	2	12	G	Correct Rejection
112.5342	1.0167	ISI	n/a	n/a	n/a	n/a
113.5509	0.5167	DISTRACTOR	2	13	C	Correct Rejection
114.0676	1.0167	ISI	n/a	n/a	n/a	n/a
115.0843	0.5167	DISTRACTOR	2	14	D	False Alarm
