onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.0328	1.0	ISI	n/a	n/a	n/a	n/a
1.0328	0.5	DISTRACTOR	1	1	D	Correct Rejection
1.5328	1.0	ISI	n/a	n/a	n/a	n/a
2.5327	0.5	TARGET	1	2	D	Hit
2.8619	n/a	RESPONSE	n/a	n/a	n/a	n/a
3.0327	1.0	ISI	n/a	n/a	n/a	n/a
4.0327	0.5	TARGET	1	3	D	Hit
4.3648	n/a	RESPONSE	n/a	n/a	n/a	n/a
4.5327	1.0	ISI	n/a	n/a	n/a	n/a
5.5327	0.5	DISTRACTOR	1	4	F	Correct Rejection
6.0327	1.0	ISI	n/a	n/a	n/a	n/a
7.0327	0.5	TARGET	1	5	F	Hit
7.3867	n/a	RESPONSE	n/a	n/a	n/a	n/a
7.5327	1.0	ISI	n/a	n/a	n/a	n/a
8.5326	0.5	DISTRACTOR	1	6	I	Correct Rejection
9.0326	1.0	ISI	n/a	n/a	n/a	n/a
10.0326	0.5	DISTRACTOR	1	7	F	Correct Rejection
10.5326	1.0	ISI	n/a	n/a	n/a	n/a
11.5326	0.5	TARGET	1	8	F	Hit
11.8796	n/a	RESPONSE	n/a	n/a	n/a	n/a
12.0326	1.0	ISI	n/a	n/a	n/a	n/a
13.0325	0.5	DISTRACTOR	1	9	D	Correct Rejection
13.5325	1.0	ISI	n/a	n/a	n/a	n/a
14.5325	0.5	DISTRACTOR	1	10	H	Correct Rejection
15.0325	1.0	ISI	n/a	n/a	n/a	n/a
16.0325	0.5	TARGET	1	11	H	Hit
16.3886	n/a	RESPONSE	n/a	n/a	n/a	n/a
16.5325	1.0	ISI	n/a	n/a	n/a	n/a
17.5325	0.5	DISTRACTOR	1	12	F	Correct Rejection
18.0325	1.0	ISI	n/a	n/a	n/a	n/a
19.0325	0.5	DISTRACTOR	1	13	J	Correct Rejection
19.5324	1.0	ISI	n/a	n/a	n/a	n/a
20.5324	0.5	DISTRACTOR	1	14	F	Correct Rejection
21.0324	1.0	ISI	n/a	n/a	n/a	n/a
22.0324	0.5	DISTRACTOR	1	15	G	Correct Rejection
22.5324	1.0	ISI	n/a	n/a	n/a	n/a
23.5324	0.5	DISTRACTOR	1	16	I	Correct Rejection
24.0324	1.0	ISI	n/a	n/a	n/a	n/a
25.0323	0.5	DISTRACTOR	1	17	G	Correct Rejection
25.5323	1.0	ISI	n/a	n/a	n/a	n/a
26.5323	0.5	DISTRACTOR	1	18	F	False Alarm
26.9094	n/a	RESPONSE	n/a	n/a	n/a	n/a
27.0323	1.0	ISI	n/a	n/a	n/a	n/a
28.0323	0.5	DISTRACTOR	1	19	A	Correct Rejection
28.5323	1.0	ISI	n/a	n/a	n/a	n/a
29.5323	0.5	DISTRACTOR	1	20	J	Correct Rejection
30.0323	1.0	ISI	n/a	n/a	n/a	n/a
31.0322	0.5	TARGET	1	21	J	Hit
31.3544	n/a	RESPONSE	n/a	n/a	n/a	n/a
31.5322	1.0	ISI	n/a	n/a	n/a	n/a
32.5322	0.5	DISTRACTOR	1	22	F	Correct Rejection
33.0322	1.0	ISI	n/a	n/a	n/a	n/a
34.0322	0.5	DISTRACTOR	1	23	J	Correct Rejection
34.5322	1.0	ISI	n/a	n/a	n/a	n/a
35.5321	0.5	DISTRACTOR	1	24	D	Correct Rejection
36.0321	1.0	ISI	n/a	n/a	n/a	n/a
37.0321	0.5	TARGET	1	25	D	Hit
37.4142	n/a	RESPONSE	n/a	n/a	n/a	n/a
37.5321	1.0	ISI	n/a	n/a	n/a	n/a
38.5321	0.5	DISTRACTOR	1	26	G	Correct Rejection
39.0321	1.0	ISI	n/a	n/a	n/a	n/a
40.0321	0.5	DISTRACTOR	1	27	H	Correct Rejection
40.5321	1.0	ISI	n/a	n/a	n/a	n/a
41.532	0.5	DISTRACTOR	1	28	C	Correct Rejection
42.032	1.0	ISI	n/a	n/a	n/a	n/a
43.032	0.5	DISTRACTOR	1	29	A	Correct Rejection
43.532	1.0	ISI	n/a	n/a	n/a	n/a
44.532	0.5	DISTRACTOR	1	30	C	Correct Rejection
45.032	1.0	ISI	n/a	n/a	n/a	n/a
46.032	0.5	DISTRACTOR	1	31	D	Correct Rejection
46.5319	1.0	ISI	n/a	n/a	n/a	n/a
47.5319	0.5	DISTRACTOR	1	32	A	Correct Rejection
48.0319	1.0	ISI	n/a	n/a	n/a	n/a
49.0319	0.5	DISTRACTOR	1	33	G	Correct Rejection
49.5319	1.0	ISI	n/a	n/a	n/a	n/a
50.5319	0.5	DISTRACTOR	1	34	F	Correct Rejection
51.0319	1.0	ISI	n/a	n/a	n/a	n/a
52.0318	0.5	TARGET	1	35	F	Hit
52.38	n/a	RESPONSE	n/a	n/a	n/a	n/a
52.5319	1.0	ISI	n/a	n/a	n/a	n/a
53.5318	0.5	DISTRACTOR	1	36	I	Correct Rejection
54.0318	1.0	ISI	n/a	n/a	n/a	n/a
55.0318	0.5	DISTRACTOR	1	37	A	Correct Rejection
55.5318	1.0	ISI	n/a	n/a	n/a	n/a
56.5318	0.5	DISTRACTOR	1	38	J	Correct Rejection
57.0318	1.0	ISI	n/a	n/a	n/a	n/a
58.0318	0.5	DISTRACTOR	1	39	H	Correct Rejection
58.5317	1.0	ISI	n/a	n/a	n/a	n/a
59.5317	0.5	TARGET	1	40	H	Hit
59.8949	n/a	RESPONSE	n/a	n/a	n/a	n/a
60.0317	1.0	ISI	n/a	n/a	n/a	n/a
61.0317	0.5	DISTRACTOR	1	41	B	Correct Rejection
61.5317	1.0	ISI	n/a	n/a	n/a	n/a
62.5317	0.5	DISTRACTOR	1	42	C	Correct Rejection
63.0317	1.0	ISI	n/a	n/a	n/a	n/a
64.0316	0.5	DISTRACTOR	1	43	D	Correct Rejection
64.5316	1.0	ISI	n/a	n/a	n/a	n/a
65.5316	0.5	DISTRACTOR	1	44	I	Correct Rejection
66.0316	1.0	ISI	n/a	n/a	n/a	n/a
67.0316	0.5	DISTRACTOR	1	45	D	Correct Rejection
67.5316	1.0	ISI	n/a	n/a	n/a	n/a
68.5316	0.5	DISTRACTOR	1	46	A	Correct Rejection
69.0316	1.0	ISI	n/a	n/a	n/a	n/a
70.0315	0.5	DISTRACTOR	1	47	D	Correct Rejection
70.5315	1.0	ISI	n/a	n/a	n/a	n/a
