onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.0202	1.0	ISI	n/a	n/a	n/a	n/a
1.0202	0.5	DISTRACTOR	1	1	I	Correct Rejection
1.5202	1.0	ISI	n/a	n/a	n/a	n/a
2.5202	0.5	TARGET	1	2	I	Hit
2.9534	n/a	RESPONSE	n/a	n/a	n/a	n/a
3.0202	1.0167	ISI	n/a	n/a	n/a	n/a
4.0369	0.5	DISTRACTOR	1	3	H	Correct Rejection
4.5369	1.0	ISI	n/a	n/a	n/a	n/a
5.5369	0.5	TARGET	1	4	H	Hit
5.9865	n/a	RESPONSE	n/a	n/a	n/a	n/a
6.0369	1.0	ISI	n/a	n/a	n/a	n/a
7.0369	0.5	DISTRACTOR	1	5	D	Correct Rejection
7.537	3.6667	ISI	n/a	n/a	n/a	n/a
11.2036	0.7833	DISTRACTOR	1	6	A	Correct Rejection
11.987	1.2167	ISI	n/a	n/a	n/a	n/a
13.2037	0.5	TARGET	1	7	A	Hit
13.7037	1.0	ISI	n/a	n/a	n/a	n/a
13.7293	n/a	RESPONSE	n/a	n/a	n/a	n/a
14.7036	0.5	DISTRACTOR	1	8	E	Correct Rejection
15.2036	1.0	ISI	n/a	n/a	n/a	n/a
16.2037	0.5	DISTRACTOR	1	9	D	Correct Rejection
16.7037	1.0	ISI	n/a	n/a	n/a	n/a
17.7037	0.5	DISTRACTOR	1	10	G	Correct Rejection
18.2037	1.0	ISI	n/a	n/a	n/a	n/a
19.2037	0.5	DISTRACTOR	1	11	F	Correct Rejection
19.7037	1.0167	ISI	n/a	n/a	n/a	n/a
20.7204	0.5167	TARGET	1	12	F	Hit
21.1843	n/a	RESPONSE	n/a	n/a	n/a	n/a
21.2371	1.0167	ISI	n/a	n/a	n/a	n/a
22.2537	0.5167	DISTRACTOR	1	13	B	Correct Rejection
22.7704	1.0167	ISI	n/a	n/a	n/a	n/a
23.7871	0.5167	DISTRACTOR	1	14	E	Correct Rejection
24.3037	1.0167	ISI	n/a	n/a	n/a	n/a
25.3204	0.5167	DISTRACTOR	1	15	H	Correct Rejection
25.8371	1.0167	ISI	n/a	n/a	n/a	n/a
26.8538	0.5166	TARGET	1	16	H	Hit
27.1707	n/a	RESPONSE	n/a	n/a	n/a	n/a
27.3704	1.0167	ISI	n/a	n/a	n/a	n/a
28.3871	0.5167	DISTRACTOR	1	17	C	Correct Rejection
28.9038	1.0166	ISI	n/a	n/a	n/a	n/a
29.9204	0.5167	DISTRACTOR	1	18	G	Correct Rejection
30.4371	1.0167	ISI	n/a	n/a	n/a	n/a
31.4538	0.5166	DISTRACTOR	1	19	A	Correct Rejection
31.9704	1.0167	ISI	n/a	n/a	n/a	n/a
32.9871	0.5167	DISTRACTOR	1	20	H	Correct Rejection
33.5038	1.0167	ISI	n/a	n/a	n/a	n/a
34.5205	0.5167	DISTRACTOR	1	21	F	Correct Rejection
35.0372	1.0167	ISI	n/a	n/a	n/a	n/a
36.0538	0.5167	DISTRACTOR	1	22	G	Correct Rejection
36.5705	1.0167	ISI	n/a	n/a	n/a	n/a
37.5872	0.5167	TARGET	1	23	G	Hit
38.0421	n/a	RESPONSE	n/a	n/a	n/a	n/a
38.1039	1.0166	ISI	n/a	n/a	n/a	n/a
39.1205	0.5167	DISTRACTOR	1	24	A	Correct Rejection
39.6372	1.0166	ISI	n/a	n/a	n/a	n/a
40.6539	0.5167	DISTRACTOR	1	25	J	Correct Rejection
41.1705	1.0167	ISI	n/a	n/a	n/a	n/a
42.1872	0.5167	DISTRACTOR	1	26	I	Correct Rejection
42.7039	1.0167	ISI	n/a	n/a	n/a	n/a
43.7205	0.5167	DISTRACTOR	1	27	H	Correct Rejection
44.2372	1.0167	ISI	n/a	n/a	n/a	n/a
45.2539	0.5167	DISTRACTOR	1	28	F	Correct Rejection
45.7706	1.0167	ISI	n/a	n/a	n/a	n/a
46.7873	0.5166	TARGET	1	29	F	Hit
47.3011	n/a	RESPONSE	n/a	n/a	n/a	n/a
47.3039	1.0167	ISI	n/a	n/a	n/a	n/a
48.3206	0.5166	DISTRACTOR	1	30	H	Correct Rejection
48.8372	1.0167	ISI	n/a	n/a	n/a	n/a
49.854	0.5167	DISTRACTOR	1	31	C	Correct Rejection
50.3706	1.0167	ISI	n/a	n/a	n/a	n/a
51.3873	0.5167	DISTRACTOR	1	32	G	Correct Rejection
51.904	1.0167	ISI	n/a	n/a	n/a	n/a
52.9206	0.5167	DISTRACTOR	1	33	I	Correct Rejection
53.4373	1.0167	ISI	n/a	n/a	n/a	n/a
54.454	0.5167	TARGET	1	34	I	Hit
54.8679	n/a	RESPONSE	n/a	n/a	n/a	n/a
54.9707	1.0166	ISI	n/a	n/a	n/a	n/a
55.9873	0.5167	DISTRACTOR	1	35	C	Correct Rejection
56.504	1.0166	ISI	n/a	n/a	n/a	n/a
57.5206	0.5167	TARGET	1	36	C	Hit
57.917	n/a	RESPONSE	n/a	n/a	n/a	n/a
58.0374	1.0167	ISI	n/a	n/a	n/a	n/a
59.054	0.5166	DISTRACTOR	1	37	I	Correct Rejection
59.5707	1.0167	ISI	n/a	n/a	n/a	n/a
60.5874	0.5166	DISTRACTOR	1	38	J	Correct Rejection
61.104	1.0167	ISI	n/a	n/a	n/a	n/a
62.1207	0.5167	DISTRACTOR	1	39	I	False Alarm
62.6374	1.0166	ISI	n/a	n/a	n/a	n/a
62.6582	n/a	RESPONSE	n/a	n/a	n/a	n/a
63.654	0.5167	DISTRACTOR	1	40	D	Correct Rejection
64.1707	1.0167	ISI	n/a	n/a	n/a	n/a
65.1874	0.5166	DISTRACTOR	1	41	F	Correct Rejection
65.7041	1.0167	ISI	n/a	n/a	n/a	n/a
66.7208	0.5167	DISTRACTOR	1	42	D	Correct Rejection
67.2374	1.0167	ISI	n/a	n/a	n/a	n/a
68.2541	0.5167	DISTRACTOR	1	43	G	Correct Rejection
68.7708	1.0167	ISI	n/a	n/a	n/a	n/a
69.7874	0.5166	DISTRACTOR	1	44	I	Correct Rejection
70.3041	1.0167	ISI	n/a	n/a	n/a	n/a
71.3208	0.5167	TARGET	1	45	I	Hit
71.7894	n/a	RESPONSE	n/a	n/a	n/a	n/a
71.8375	1.0167	ISI	n/a	n/a	n/a	n/a
72.8541	0.5167	DISTRACTOR	1	46	B	Correct Rejection
73.3708	1.0166	ISI	n/a	n/a	n/a	n/a
74.3875	0.5167	DISTRACTOR	1	47	I	Correct Rejection
74.9041	1.0167	ISI	n/a	n/a	n/a	n/a
75.9208	0.5167	DISTRACTOR	1	48	D	Correct Rejection
76.4375	1.0167	ISI	n/a	n/a	n/a	n/a
77.4542	0.5167	DISTRACTOR	1	49	I	Correct Rejection
77.9708	1.0167	ISI	n/a	n/a	n/a	n/a
78.9875	0.5167	DISTRACTOR	1	50	E	Correct Rejection
79.5042	1.15	ISI	n/a	n/a	n/a	n/a
83.1557	n/a	RESPONSE	n/a	n/a	n/a	n/a
83.1876	1.0	ISI	n/a	n/a	n/a	n/a
84.1876	0.5	DISTRACTOR	2	1	B	Correct Rejection
84.6876	1.0	ISI	n/a	n/a	n/a	n/a
85.6876	0.5167	DISTRACTOR	2	2	G	Correct Rejection
86.2042	1.0166	ISI	n/a	n/a	n/a	n/a
87.2209	0.5167	DISTRACTOR	2	3	E	Correct Rejection
87.7376	1.0166	ISI	n/a	n/a	n/a	n/a
88.7542	0.5167	DISTRACTOR	2	4	E	Correct Rejection
89.2709	1.0166	ISI	n/a	n/a	n/a	n/a
90.2876	0.5167	DISTRACTOR	2	5	C	Correct Rejection
90.8043	1.0166	ISI	n/a	n/a	n/a	n/a
91.8209	0.5167	DISTRACTOR	2	6	H	Correct Rejection
92.3376	1.0166	ISI	n/a	n/a	n/a	n/a
93.3543	0.5167	DISTRACTOR	2	7	A	Correct Rejection
93.871	1.0167	ISI	n/a	n/a	n/a	n/a
94.8877	0.5167	TARGET	2	8	H	Miss
95.4043	1.0167	ISI	n/a	n/a	n/a	n/a
96.421	0.5167	DISTRACTOR	2	9	I	Correct Rejection
96.9377	1.0167	ISI	n/a	n/a	n/a	n/a
97.9543	0.5166	DISTRACTOR	2	10	B	Correct Rejection
98.471	1.0165	ISI	n/a	n/a	n/a	n/a
99.4874	0.5169	DISTRACTOR	2	11	E	Correct Rejection
100.0043	1.0167	ISI	n/a	n/a	n/a	n/a
101.021	0.5166	TARGET	2	12	B	Hit
101.5377	1.0167	ISI	n/a	n/a	n/a	n/a
101.5938	n/a	RESPONSE	n/a	n/a	n/a	n/a
102.5543	0.5167	DISTRACTOR	2	13	A	Correct Rejection
103.071	1.0166	ISI	n/a	n/a	n/a	n/a
104.0877	0.5167	DISTRACTOR	2	14	E	Correct Rejection
104.6044	1.0167	ISI	n/a	n/a	n/a	n/a
105.6211	0.5167	DISTRACTOR	2	15	F	Correct Rejection
106.1377	1.0167	ISI	n/a	n/a	n/a	n/a
107.1544	0.5167	TARGET	2	16	E	Hit
107.6711	1.0167	ISI	n/a	n/a	n/a	n/a
107.708	n/a	RESPONSE	n/a	n/a	n/a	n/a
108.6878	0.5167	DISTRACTOR	2	17	C	Correct Rejection
109.2044	1.0167	ISI	n/a	n/a	n/a	n/a
110.2211	0.5166	DISTRACTOR	2	18	J	Correct Rejection
110.7377	1.0167	ISI	n/a	n/a	n/a	n/a
111.7545	0.5167	DISTRACTOR	2	19	H	Correct Rejection
112.2711	1.0166	ISI	n/a	n/a	n/a	n/a
113.2878	0.5167	TARGET	2	20	J	Hit
113.6305	n/a	RESPONSE	n/a	n/a	n/a	n/a
113.8045	1.0166	ISI	n/a	n/a	n/a	n/a
114.8211	0.5167	DISTRACTOR	2	21	J	Correct Rejection
115.3378	1.0167	ISI	n/a	n/a	n/a	n/a
116.3545	0.5167	DISTRACTOR	2	22	E	Correct Rejection
116.8712	1.0166	ISI	n/a	n/a	n/a	n/a
117.8878	0.5167	DISTRACTOR	2	23	D	Correct Rejection
118.4045	1.0166	ISI	n/a	n/a	n/a	n/a
119.4211	0.5167	DISTRACTOR	2	24	J	Correct Rejection
119.9379	1.0167	ISI	n/a	n/a	n/a	n/a
120.9545	0.5166	DISTRACTOR	2	25	G	Correct Rejection
121.4712	1.0167	ISI	n/a	n/a	n/a	n/a
122.4879	0.5166	TARGET	2	26	J	Hit
123.0045	1.0167	ISI	n/a	n/a	n/a	n/a
123.2566	n/a	RESPONSE	n/a	n/a	n/a	n/a
124.0212	0.5167	DISTRACTOR	2	27	A	Correct Rejection
124.5379	1.0167	ISI	n/a	n/a	n/a	n/a
125.5546	0.5167	DISTRACTOR	2	28	I	Correct Rejection
126.0712	1.0167	ISI	n/a	n/a	n/a	n/a
127.0879	0.5167	DISTRACTOR	2	29	J	False Alarm
127.5988	n/a	RESPONSE	n/a	n/a	n/a	n/a
