onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.0238	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.0405	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.5405	1.05	T_INK	1	Neutral	xxxxxxxxx	xxxxxxxxx	żółty	yellow	hit	n/a
2.5742	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
2.5904	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.0904	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.0904	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.5904	1.45	T_INK	2	Incongruent	czerwony	red	żółty	yellow	hit	n/a
6.0277	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
6.0404	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.5404	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.557	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.057	0.9166	T_INK	3	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
8.9537	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
8.9736	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.4736	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.4736	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.9736	0.7333	T_INK	4	Incongruent	zielony	green	żółty	yellow	hit	n/a
11.6876	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
11.7069	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.2069	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.2069	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.7069	0.8333	T_INK	5	Incongruent	zielony	green	czerwony	red	hit	n/a
14.5336	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
14.5402	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.0402	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.0402	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
