onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.0249	1.0	ISI	n/a	n/a	n/a	n/a
1.0249	0.5	DISTRACTOR	1	1	E	Correct Rejection
1.5249	1.0	ISI	n/a	n/a	n/a	n/a
2.5249	0.5	DISTRACTOR	1	2	I	Correct Rejection
3.0249	1.0	ISI	n/a	n/a	n/a	n/a
4.0249	0.5	DISTRACTOR	1	3	A	Correct Rejection
4.5249	1.0	ISI	n/a	n/a	n/a	n/a
5.525	0.5	DISTRACTOR	1	4	H	Correct Rejection
6.0249	1.0	ISI	n/a	n/a	n/a	n/a
7.025	0.5	TARGET	1	5	H	Hit
7.3744	n/a	RESPONSE	n/a	n/a	n/a	n/a
7.525	1.0	ISI	n/a	n/a	n/a	n/a
8.525	0.5	TARGET	1	6	H	Hit
9.025	1.0	ISI	n/a	n/a	n/a	n/a
9.0861	n/a	RESPONSE	n/a	n/a	n/a	n/a
10.025	0.5	DISTRACTOR	1	7	I	Correct Rejection
10.525	1.0	ISI	n/a	n/a	n/a	n/a
11.525	0.5	DISTRACTOR	1	8	G	Correct Rejection
12.025	1.0	ISI	n/a	n/a	n/a	n/a
13.025	0.5	DISTRACTOR	1	9	C	Correct Rejection
13.525	1.0	ISI	n/a	n/a	n/a	n/a
14.525	0.5	DISTRACTOR	1	10	J	Correct Rejection
15.025	1.0	ISI	n/a	n/a	n/a	n/a
16.025	0.5	TARGET	1	11	J	Hit
16.5085	n/a	RESPONSE	n/a	n/a	n/a	n/a
16.525	1.0	ISI	n/a	n/a	n/a	n/a
17.525	0.5	DISTRACTOR	1	12	C	False Alarm
17.9802	n/a	RESPONSE	n/a	n/a	n/a	n/a
18.025	1.0167	ISI	n/a	n/a	n/a	n/a
19.0417	0.5167	DISTRACTOR	1	13	A	Correct Rejection
19.5584	1.0167	ISI	n/a	n/a	n/a	n/a
20.5751	0.5167	DISTRACTOR	1	14	H	Correct Rejection
21.0917	1.0167	ISI	n/a	n/a	n/a	n/a
22.1084	0.5167	DISTRACTOR	1	15	A	False Alarm
22.5392	n/a	RESPONSE	n/a	n/a	n/a	n/a
22.6251	1.0167	ISI	n/a	n/a	n/a	n/a
23.6417	0.5167	DISTRACTOR	1	16	H	Correct Rejection
24.1584	1.0167	ISI	n/a	n/a	n/a	n/a
25.1751	0.5167	DISTRACTOR	1	17	F	Correct Rejection
25.6918	1.0167	ISI	n/a	n/a	n/a	n/a
26.7084	0.5167	DISTRACTOR	1	18	I	Correct Rejection
27.2251	1.0167	ISI	n/a	n/a	n/a	n/a
28.2418	0.5167	DISTRACTOR	1	19	A	Correct Rejection
28.7584	1.0167	ISI	n/a	n/a	n/a	n/a
29.7751	0.5167	TARGET	1	20	A	Hit
30.2336	n/a	RESPONSE	n/a	n/a	n/a	n/a
30.2918	1.0167	ISI	n/a	n/a	n/a	n/a
31.3085	0.5167	DISTRACTOR	1	21	F	Correct Rejection
31.8251	1.0167	ISI	n/a	n/a	n/a	n/a
32.8418	0.5167	DISTRACTOR	1	22	H	Correct Rejection
33.3585	1.0167	ISI	n/a	n/a	n/a	n/a
34.3752	0.5167	TARGET	1	23	H	Hit
34.8918	1.0167	ISI	n/a	n/a	n/a	n/a
34.9846	n/a	RESPONSE	n/a	n/a	n/a	n/a
35.9085	0.5167	TARGET	1	24	H	Hit
36.4252	1.0167	ISI	n/a	n/a	n/a	n/a
37.0162	n/a	RESPONSE	n/a	n/a	n/a	n/a
37.4418	0.5167	DISTRACTOR	1	25	B	Correct Rejection
37.9585	1.0167	ISI	n/a	n/a	n/a	n/a
38.9752	0.5167	DISTRACTOR	1	26	A	Correct Rejection
39.4919	1.0167	ISI	n/a	n/a	n/a	n/a
40.5085	0.5167	DISTRACTOR	1	27	F	Correct Rejection
41.0252	1.0167	ISI	n/a	n/a	n/a	n/a
42.0419	0.5167	DISTRACTOR	1	28	B	Correct Rejection
42.5586	1.0167	ISI	n/a	n/a	n/a	n/a
43.5752	0.5167	DISTRACTOR	1	29	C	Correct Rejection
44.0919	1.0167	ISI	n/a	n/a	n/a	n/a
45.1086	0.5167	DISTRACTOR	1	30	H	Correct Rejection
45.6252	1.0167	ISI	n/a	n/a	n/a	n/a
46.6419	0.5167	DISTRACTOR	1	31	F	Correct Rejection
47.1586	1.0167	ISI	n/a	n/a	n/a	n/a
48.1753	0.5167	DISTRACTOR	1	32	I	Correct Rejection
48.6919	1.0167	ISI	n/a	n/a	n/a	n/a
49.7086	0.5167	DISTRACTOR	1	33	G	Correct Rejection
50.2253	1.0167	ISI	n/a	n/a	n/a	n/a
51.242	0.5167	DISTRACTOR	1	34	B	Correct Rejection
51.7586	1.0167	ISI	n/a	n/a	n/a	n/a
52.7753	0.5167	DISTRACTOR	1	35	H	Correct Rejection
53.292	1.0167	ISI	n/a	n/a	n/a	n/a
54.3086	0.5167	DISTRACTOR	1	36	J	Correct Rejection
54.8253	1.0167	ISI	n/a	n/a	n/a	n/a
55.842	0.5167	DISTRACTOR	1	37	C	Correct Rejection
56.3586	1.0167	ISI	n/a	n/a	n/a	n/a
57.3753	0.5167	TARGET	1	38	C	Hit
57.892	1.0167	ISI	n/a	n/a	n/a	n/a
58.0518	n/a	RESPONSE	n/a	n/a	n/a	n/a
58.9087	0.5167	DISTRACTOR	1	39	B	Correct Rejection
59.4253	1.0167	ISI	n/a	n/a	n/a	n/a
60.442	0.5167	DISTRACTOR	1	40	E	Correct Rejection
60.9587	1.0167	ISI	n/a	n/a	n/a	n/a
61.9754	0.5167	DISTRACTOR	1	41	F	Correct Rejection
62.492	1.0167	ISI	n/a	n/a	n/a	n/a
63.5087	0.5167	DISTRACTOR	1	42	B	Correct Rejection
64.0254	1.0167	ISI	n/a	n/a	n/a	n/a
65.042	0.5167	DISTRACTOR	1	43	H	Correct Rejection
65.5587	1.0167	ISI	n/a	n/a	n/a	n/a
66.5754	0.5167	DISTRACTOR	1	44	J	Correct Rejection
67.0921	1.0167	ISI	n/a	n/a	n/a	n/a
68.1087	0.5167	TARGET	1	45	J	Hit
68.5457	n/a	RESPONSE	n/a	n/a	n/a	n/a
68.6254	1.0167	ISI	n/a	n/a	n/a	n/a
69.6421	0.5167	DISTRACTOR	1	46	C	Correct Rejection
70.1588	1.0167	ISI	n/a	n/a	n/a	n/a
71.1754	0.5167	DISTRACTOR	1	47	I	Correct Rejection
71.6921	1.0167	ISI	n/a	n/a	n/a	n/a
72.7088	0.5167	DISTRACTOR	1	48	J	Correct Rejection
73.2254	1.0167	ISI	n/a	n/a	n/a	n/a
74.2421	0.5167	TARGET	1	49	J	Hit
74.6243	n/a	RESPONSE	n/a	n/a	n/a	n/a
74.7588	1.0167	ISI	n/a	n/a	n/a	n/a
75.7755	0.5167	TARGET	1	50	J	Hit
76.2399	n/a	RESPONSE	n/a	n/a	n/a	n/a
76.2921	1.1167	ISI	n/a	n/a	n/a	n/a
80.5271	n/a	RESPONSE	n/a	n/a	n/a	n/a
80.5588	1.0	ISI	n/a	n/a	n/a	n/a
81.5588	0.5	DISTRACTOR	2	1	C	Correct Rejection
82.0588	1.0	ISI	n/a	n/a	n/a	n/a
83.0588	0.5167	DISTRACTOR	2	2	G	Correct Rejection
83.5755	1.0167	ISI	n/a	n/a	n/a	n/a
84.5922	0.5167	DISTRACTOR	2	3	B	Correct Rejection
85.1089	1.0167	ISI	n/a	n/a	n/a	n/a
86.1255	0.5167	DISTRACTOR	2	4	B	Correct Rejection
86.6422	1.0167	ISI	n/a	n/a	n/a	n/a
87.6589	0.5167	DISTRACTOR	2	5	E	Correct Rejection
88.1755	1.0167	ISI	n/a	n/a	n/a	n/a
89.1922	0.5167	DISTRACTOR	2	6	I	Correct Rejection
89.7089	1.0167	ISI	n/a	n/a	n/a	n/a
90.7256	0.5167	DISTRACTOR	2	7	I	Correct Rejection
91.2422	1.0167	ISI	n/a	n/a	n/a	n/a
92.2589	0.5167	DISTRACTOR	2	8	B	Correct Rejection
92.7756	1.0167	ISI	n/a	n/a	n/a	n/a
93.7923	0.5167	TARGET	2	9	I	Hit
94.1402	n/a	RESPONSE	n/a	n/a	n/a	n/a
94.3089	1.0167	ISI	n/a	n/a	n/a	n/a
95.3256	0.5167	DISTRACTOR	2	10	I	Correct Rejection
95.8423	1.0167	ISI	n/a	n/a	n/a	n/a
96.8589	0.5167	DISTRACTOR	2	11	B	False Alarm
