global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
565.6401543984643	n/a	n/a	319948.78426791856	720.8364007770112	n/a	n/a	519605.116685156	493.0440373699998	n/a	n/a	243092.42278610973	491.8088748371925	634.2234713894505	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0997969	n/a	0.0099594212496099	n/a	-0.318717	n/a	0.1015805260889999	n/a	-0.261703	n/a	0.068488460209	n/a	-0.0119236	n/a	0.00014217223696	n/a	-0.000221217	n/a	n/a	4.8936961089e-08	0.000196087	n/a	n/a	3.8450111569e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
563.0575902882991	-2.582564110165208	6.669637383113414	317033.84998126613	675.1488408657841	-45.68755991122714	2087.353130641969	455825.9573224119	493.584694627901	0.5406572579012163	0.2923102705212623	243625.85077091827	492.3070260108716	619.8401152959792	1.270085	39.107525	0.26135075	0.170421	-0.123688171	-0.2126342807	-0.0257819496	-0.0743134898	-0.0900201608	-0.2101710771	0.1310361469	-0.0225534419	0.0124603047	-0.1422897444	0.1114710264	-0.0268771018	-0.1405126993	0.1120204984	-0.0399944355	0.0389592594	-0.0757889213	0.1641208925	-0.135471385	0.049248912	-0.0472668413	0.0974538399	-0.0623501948	0.016960264	-0.0412586861	0.0282339178	-0.0936907891	0.0341801223	-0.0552871708	0.0475046036	-0.1124804679	0.0688151372	-0.0829232887	0.0857306426	-0.011742625	0.0916471862	-0.0228308606	0.1529844382	-0.1474361849	0.0158521874	-0.0520016497	0.0089455849	-0.0785392318	0.139075513	-0.0842736682	0.0995989794	-0.0681048981	0.1361571293	-0.0504741182	0.0036312524	0.014382255	-0.0164259361	0.0811165142	0.0141061835	-0.0942785144	0.0743373098	0.0377301196	0.0105799423	-0.1461672377	0.0589449847	0.0298017295	-0.1402588181	0.1094866202	-0.0423403405	0.0358409027	-0.0760388261	0.1609764599	-0.1452412978	0.0473086731	-0.0496683355	0.0915291291	-0.0588293386	0.040742001	-0.0517443707	0.0227848437	-0.1095307391	0.0459694892	-0.042417579	0.0738025447	-0.1007039574	0.0434914556	0.0713003005	-0.0978070844	0.0433569618	-0.0934681883	0.0740646667	-0.0687534792	0.1492568934	-0.0136245442	0.0885899995	-0.0122309037	0.0641241064	-0.135202951	0.0169120673	-0.1594015653	0.0616787434	-0.1118596175	0.0608416849	-0.0028744822	-0.0356281194	0.0295360502	-0.038208819	-0.0738162182	0.0730853164	-0.0156266565	-0.0578306104	0.1190352727	-0.1229774245	-0.0084596873	-0.0078402796	0.1002478183	0.1002384491	0.1002228344	0.0	-0.0821835	0.0176133999999999	0.00675412767225	0.0003102318595599	-0.337654	-0.018937	0.114010223716	0.000358609969	-0.235046	0.026657	0.055246622116	0.000710595649	-0.00873612	0.0031874799999999	7.63197926544e-05	1.0160028750399996e-05	0.000213425	0.000434642	1.88913668164e-07	4.5550230625e-08	-0.000144658	-0.000340745	1.1610715502500005e-07	2.0925936964000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
561.4946113800726	-1.5629789082265688	2.442903067561117	315276.19860885874	676.9478048816014	1.7989640158173188	3.2362715302055745	458258.3305340187	492.897427288324	-0.6872673395769766	0.4723363960492153	242947.87382744867	491.6704403511338	618.202247384649	1.011673	31.1507	0.1711720599999999	0.0830338	-0.0972668201	-0.1947009387	-0.0061529892	-0.0618950851	-0.1067338159	-0.1874427244	0.0601145072	0.032792892	-0.1650901614	-0.0346480869	0.0333695551	0.173370583	-0.1175960233	0.0779507456	-0.0239271732	0.0175432206	-0.0272103171	0.1840154076	0.0583828188	0.0354090385	-0.0571206983	-0.0915420681	-0.1341566791	-0.0087816256	0.0033689244	-0.0225564234	-0.0113958	-0.0512621849	-0.0966572879	-0.123829084	-0.1005539606	0.1209878203	-0.1517366695	-0.104104558	0.0343024992	0.0075170337	-0.1370198562	0.0767104561	0.0298373601	-0.0076610166	-0.005748113	0.0564282787	0.0588766119	-0.1027264304	-0.0682015361	-0.0329226475	-0.0332433226	-0.0030619815	-0.0527249663	-0.0329100367	-0.0173346966	-0.0862900048	-0.0582720196	0.0290945239	0.0182345762	0.0683280136	-0.0054744841	-0.1398654208	0.145128155	0.1487598087	-0.0695636056	-0.117685898	0.0748726192	-0.0258260853	0.0153326114	-0.0292466348	0.1846470575	0.0445824627	0.035368971	-0.0330793239	-0.1070765806	-0.1266232701	-0.0033226562	0.0048508711	0.0063610542	-0.0335596314	-0.0575265027	-0.0906433077	-0.0444918411	-0.1830934084	0.1217313423	0.1117437319	0.0786183871	0.0008657087	-0.0159820805	-0.0116674308	-0.1652871628	-0.0152251674	-0.0430470264	0.006075252	0.079011378	-0.0576256569	0.0999958295	0.0659802071	-0.0181874137	0.0644867321	0.0210435826	0.0621098478	-0.0396545715	0.0384011895	0.057783469	0.0956589951	-0.0304255656	-0.0045875179	-0.1157961173	0.0130786762	-0.0010396735	0.1744752871	0.1620916806	0.0033680022	0.1002228344	0.1001385292	0.0999980731	0.0	-0.0920789	-0.0098953999999999	0.00847852382521	9.791894115999996e-05	-0.297136	0.040518	0.088289802496	0.001641708324	-0.20121	0.033836	0.0404854641	0.001144874896	-0.00735501	0.0013811099999999	5.4096172100100005e-05	1.907464832099999e-06	9.68118e-05	-0.0001166132	1.359863841424e-08	9.37252461924e-09	-0.000385388	-0.00024073	5.79509329e-08	1.48523910544e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
559.8920965724643	-1.6025148076082587	2.5680537086037343	313479.1598043097	671.8367567026028	-5.111048178998658	26.122813488045495	451364.62765667227	491.1373090143173	-1.760118274006743	3.098016338492476	241215.85630582497	489.8970793721404	619.3168706983116	1.003034	30.884684	0.03072801	0.0129369	-0.1035071236	-0.1855293492	-0.0077858825	-0.0738473503	-0.0845666612	-0.1783344211	0.0334314495	-0.0084752356	-0.0064089905	-0.0914560122	-0.0024386021	-0.0641469695	-0.0441004385	0.065359313	-0.1041183224	0.0480663565	-0.1066839054	0.0972421525	-0.1198193512	0.1307248842	0.0618891742	-0.0019362259	-0.122955243	-0.0306144444	0.0083216888	0.0698795354	-0.039393465	0.0047259213	-0.0248677781	0.0903706873	0.029053635	0.0066079764	-0.0303460566	-0.0470516833	-0.0174830018	-0.0118616817	-0.0500841576	0.0472595173	0.0054864043	-0.0016553494	-0.103089045	0.0322558957	-0.132405168	0.0706535668	-0.066174922	-0.0008522985	-0.0203637924	-0.0326250044	0.0476156607	-0.0091748295	-0.033611992	0.0326052394	0.0272502398	-0.0567709012	-0.095960822	0.0565010109	-0.1536957595	0.0418660559	0.0563845398	-0.0040880391	0.1512686949	-0.0435668562	0.0622411412	-0.1058718917	0.044439311	-0.1062089069	0.0891867257	-0.13203122	0.118470056	0.0798411476	-0.0044365681	-0.1209187182	-0.0135195069	-0.0306451079	0.0836843053	-0.0442865686	0.0125550013	-0.016201115	0.0827379044	0.0514270064	0.0024290771	0.0312685125	0.0422572512	0.002796502	-0.0574922067	-0.0091163509	-0.0762575506	-0.0102695749	-0.0067417025	0.0940501292	0.0391721401	0.1171934483	-0.0765556412	0.0497706834	-0.0361167201	0.0127210074	0.0364868491	-0.0395400896	0.0320294206	0.0470579146	-0.0365293473	-0.0260397216	0.0076476554	0.1251844841	-0.0293800259	0.1496494464	-0.0169846173	-0.0426522238	0.0045679089	-0.1369416304	0.1001728729	0.0999387891	0.0995490545	0.0	-0.0851153	0.0069636	0.00724461429409	4.849172496e-05	-0.29332	0.0038159999999999	0.0860366224	1.4561855999999892e-05	-0.206126	-0.004916	0.042487927876	2.416705600000004e-05	-0.0072433999999999	0.0001116100000001	5.246684355999855e-05	1.2456792100022422e-08	0.000166924	7.01122e-05	4.9157205888399995e-09	2.7863621776e-08	-0.000504314	-0.0001189259999999	1.4143393475999986e-08	2.54332610596e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
559.427227333534	-0.4648692389303051	0.216103409303641	312958.8226820856	673.7025507969402	1.8657940943373887	3.4811876024642765	453875.1269503037	491.1702433853108	0.0329343709935301	0.0010846727927394	241248.20798718545	489.94016140120834	614.4197547851793	1.046723	32.229923	0.1948996	0.111455	-0.0788368974	-0.1797429557	-0.0017973653	-0.041613067	-0.0883823472	-0.1476994488	0.1027812768	0.0391978688	-0.0484452477	0.1143644098	0.0309376347	0.0689842124	-0.0503622719	0.0522400633	-0.0400832877	0.0448632538	-0.0830810752	0.1856100801	0.0221853332	0.0434821715	-0.0961236667	-0.0747561244	-0.1394829617	0.1227941251	-0.0266868507	0.0086426557	-0.0781099781	-0.0242700622	-0.1182914081	-0.0691878118	-0.0674902794	0.0200632559	0.0721272362	-0.1348782252	0.0556882427	-0.082057152	-0.0052995067	0.0743401945	-0.0040234504	-0.0232454831	0.1304800673	0.122170034	0.0043677387	0.0421574175	0.0453092074	-0.1040143165	0.0154120183	-0.1356359869	0.0393124983	-0.0414539154	-0.0099924878	-0.0365007978	-0.0342556182	-0.1019136771	0.1823369644	0.0040063132	-0.0679355283	0.0687032105	-0.1657704633	-0.0515898576	0.00073024	-0.0509694381	0.0488187867	-0.0432726924	0.0446394471	-0.0838271858	0.1896594197	0.0145448737	0.0418759841	-0.0808617943	-0.0954876647	-0.1309846749	0.1239953403	-0.0120546242	0.0007297133	-0.0923562721	-0.0314837647	-0.1094518573	-0.0177519447	-0.1145497853	-0.0299773297	-0.0721662388	0.1378399172	0.0338933759	0.0235590184	-0.0729404149	-0.0326426121	0.0815304388	-0.0202422848	-0.1341482736	0.1045895453	-0.0122483696	-0.0650346174	-0.0021251189	0.1344313719	-0.0226612294	0.1194690624	-0.0611672149	-0.0416031512	0.0269622955	0.0446833545	0.0218893873	0.1479006201	-0.1208179168	-0.0280116092	0.0368919238	0.0794749915	-0.1489040962	-0.0385151212	0.0427662981	0.1000979463	0.0996394278	0.0988767856	0.0	-0.0919798	-0.0068644999999999	0.00846028360804	4.712136024999994e-05	-0.195777	0.097543	0.038328633729	0.009514636849	-0.152426	0.0537	0.023233685476	0.00288369	-0.00655002	0.0006933799999998	4.29027620004e-05	4.807758243998611e-07	0.000127007	-3.991699999999999e-05	1.593366888999999e-09	1.6130778049e-08	-0.000501769	2.544999999999956e-06	6.477024999999777e-12	2.51772129361e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
558.6338587521647	-0.7933685813693501	0.629433705904015	312071.78814433346	671.4707651675186	-2.231785629421552	4.980867095692552	450872.9884746529	490.4553467456731	-0.7148966396376863	0.511077205365256	240546.44715141848	489.151815034556	615.8045621966816	1.003886	30.910908	0.14662755	0.104956	-0.0766027214	-0.1682995473	-0.00692191	-0.0326044498	-0.0814836548	-0.1501323749	0.0319024358	0.0297355547	0.0206095045	-0.0870845782	0.0760054238	0.0309907322	-0.0219333879	0.0783339842	-0.0420549779	0.0397422688	-0.0765538521	0.1053180601	-0.0985245568	0.1792397837	-0.0313156756	0.0364213152	-0.0972155334	0.0386088363	0.0117449196	0.0732810443	-0.1553929417	0.0242257673	-0.0164613637	-0.0704184204	-0.0228182244	0.0030366599	-0.0231403362	-0.018248876	0.225358904	-0.0836248587	-0.0602760363	-0.0130963688	0.1083337418	-0.0085577874	-0.1208348262	0.0142023662	0.0600695664	-0.0398682012	0.0775705224	0.1775981474	0.0552079698	0.0358423668	0.0369083552	0.1470020031	0.041364164	0.0810978468	0.0031257247	-0.0130583941	0.0397307694	-0.0761763391	-0.0123919524	-0.0744657008	0.080438554	0.1501049072	0.0572956897	-0.0211716893	0.0765833665	-0.0452726613	0.0403198779	-0.0749545665	0.102061474	-0.1170314795	0.1734439549	-0.0231766911	0.0186461912	-0.0914155885	0.0623182084	-0.0251922164	0.0911118199	-0.1422683246	0.0402581053	-0.0342030598	-0.0734858132	-0.04009471	0.0016000608	0.0243305799	0.0215933929	0.1363824598	0.1009525114	-0.1575236958	-0.0576958654	-0.1239239775	-0.0402425783	0.0763848767	0.0356907619	-0.085360734	0.0658102167	-0.1201318943	-0.1156896117	-0.1012717327	-0.0478889695	-0.0362090653	0.1296067374	-0.0779750766	-0.052983212	-0.0618504044	0.024688474	-0.0374852232	0.0295218224	0.0174076806	0.0004554966	0.0925175531	0.1731909009	-0.0772924215	0.0999980731	0.0992407438	0.097982774	0.0	-0.0865106	0.0054691999999999	0.00748408391236	2.991214863999993e-05	-0.297265	-0.101488	0.088366480225	0.0102998141439999	-0.152211	0.0002149999999999	0.023168188521	4.622499999999698e-08	-0.00643279	0.00011723	4.13807871841e-05	1.3742872900000066e-08	-0.000202268	-0.0003292749999999	1.0842202562499999e-07	4.0912343824e-08	-0.000159167	0.000342602	1.17376130404e-07	2.5334133888999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
562.214193239131	3.580334486966308	12.818795038560294	316084.7990795269	677.1725089137271	5.701743746208535	32.509881747428146	458562.6068285119	492.77442937207184	2.3190826263987105	5.378144228064341	242826.638242971	491.5049274710987	626.6309358471749	1.096177	33.752674	0.142882575	0.0823531	-0.0242615518	-0.1639165182	-0.006482488	0.0463981813	-0.0933056344	-0.1371462695	0.0461276683	-0.0030242932	-0.1011312156	-0.002180333	0.1294485334	0.1141022908	-0.0971788045	0.1723593842	0.068791057	0.0615041492	-0.0312359234	0.0769065928	-0.0316934701	0.0348781562	-0.0137344357	-0.0146358817	0.0084569524	0.0142397371	-0.0718244779	0.0495094808	-0.2447233704	-0.0369088889	0.1382657209	0.0710602819	0.0266472943	0.0144054167	0.0309599865	-0.1360240421	-0.0147229921	0.1150185936	-0.0178176742	-0.1948686191	-0.0010241228	0.1016894237	0.2058721069	-0.1031900733	0.118900917	-0.0350343428	-0.0573852748	-0.1077929712	0.0938814877	0.0441978954	0.0800094051	0.0693078709	-0.0179921996	-0.006080508	-0.0021241367	0.1500317664	0.0379229904	0.1221578147	0.083503419	0.0259827159	0.0060744039	-0.0273374232	-0.0027200996	-0.0963709016	0.1736813278	0.0645875191	0.0614310045	-0.0314032862	0.0822943031	-0.0302237842	0.027229909	-0.0167118737	-0.0165660096	0.0163704109	0.0287229814	-0.0932984315	0.0256838895	-0.2314014047	0.0193906616	0.1427828939	0.005849797	0.0387600225	-0.021964726	-0.0456626086	0.1407464315	-0.107689869	0.183028193	0.1239282691	0.0726055082	-0.0460982452	0.1456511519	-0.1531429942	-0.1054627175	-0.0782905984	0.0457786883	0.0781137627	0.0592677793	0.0068554376	-0.1002284925	-0.0274334218	0.0942485789	0.0527280811	0.009053119	0.0302792263	-0.1409212176	-0.0600670712	-0.1419861167	-0.0804354916	-0.0495952056	0.0017601807	-0.0427013808	0.0189875421	0.0998732783	0.0987431344	0.0968690246	0.0	-0.0722586	0.014252	0.00522130527396	0.000203119504	-0.295979	0.001286	0.087603568441	1.653796000000024e-06	-0.093345	0.058866	0.008713289025	0.003465205956	-0.00524698	0.0011858099999999	2.75307991204e-05	1.4061453560999996e-06	-6.28255e-05	0.0001394425	1.944421080625e-08	3.947043450250001e-09	-0.000114848	4.4319e-05	1.9641737609999994e-09	1.3190063104e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
560.5641704016784	-1.650022837452525	2.7225753641148818	314232.189138122	675.8447453790702	-1.327763534656924	1.7629560039646488	456766.1198565002	491.6340537775605	-1.1403755945113403	1.3004564965570928	241704.04283375724	490.4003723981588	618.6553233770968	0.988702	30.443382	0.21187141	0.176563	-0.0314948465	-0.1637438671	-0.0102490626	0.0065008614	-0.0931563756	-0.1196331332	0.0808744068	0.0463717146	-0.0622908337	0.0081927045	-0.0566942764	0.028302009	-0.0609520825	0.0816531705	0.0082587199	0.0286854201	-0.1744708254	0.1136884488	0.0526301805	-0.0227041969	-0.0846057882	0.003187297	0.0493757854	0.0416716744	0.0310972457	-0.0736262964	-0.0658943294	-0.0207344742	0.1036525346	0.0141955449	0.025440297	0.0423088015	0.1386438455	0.0765709778	0.053460262	0.0294037228	0.1117820478	0.0266539313	-0.032558736	-0.0440616799	-0.1402170918	0.107199495	0.0134667829	0.046651273	0.0796977262	-0.011966155	-0.0177760118	0.0222020394	-0.1041953673	-0.115721048	-0.0133942187	-0.0677898939	-0.0641130245	0.0860933182	-0.0509681721	-0.0512320089	0.0414144352	0.0093287382	-0.0092657461	-0.16344882	-0.1091236221	-0.0608400454	0.0823385199	0.0078260036	0.0268514262	-0.1769776146	0.1157355902	0.0517666304	-0.0183075381	-0.0825543094	-0.0099896492	0.0525732405	0.0356063263	0.0423314352	-0.0279823962	-0.0688269577	-0.0500061344	0.0942292687	-0.0315531279	0.0524558219	0.0081682527	-0.138125415	-0.0685298503	0.095612516	-0.0548251889	-0.0002610966	0.0945541553	0.01027393	-0.0713239867	0.1327378298	0.0955341501	-0.0416622546	-0.0559147274	-0.067663642	0.0284066907	0.0157807767	0.0097222845	0.1080816388	-0.0931213011	0.0337713019	0.0221497565	0.0977128014	-0.0719586177	-0.0126087844	0.0905229376	-0.0181713697	-0.0378942366	0.0367480563	-0.1701559244	0.1197792584	0.099723593	0.0981470957	0.0955380353	0.0	-0.0718327	0.0004259	0.00515993678929	1.813908100000058e-07	-0.121678	0.1743009999999999	0.0148055356839999	0.0303808386009999	-0.0793552	0.0139897999999999	0.00629724776704	0.0001957145040399	-0.00521602	3.0960000000000015e-05	2.72068646404e-05	9.58521600000001e-10	-6.40807e-05	-1.2552000000000011e-06	1.575527040000003e-12	4.1063361124900005e-09	0.000316031	0.000430879	1.85656712641e-07	9.9875592961e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
559.7874371348321	-0.7767332668463496	0.6033145678258025	313361.9747739836	671.632271190609	-4.212474188461215	17.74493878845197	451089.9077046558	490.4827920548344	-1.1512617227260762	1.3254035542142126	240573.36930190597	489.2529178471215	617.7173825345058	0.963937	29.680843	0.227671015	0.173171	-0.0156393925	-0.163409086	-0.0193332832	0.0177434696	-0.0631584805	-0.1353808423	0.0231666697	-0.0482285398	-0.0932757902	0.0210602113	0.0038384437	-0.0224526739	-0.0095089333	0.0962221365	0.0508159981	-0.0460906405	-0.0484880412	0.1195579121	0.0621773893	0.0763974778	0.082468533	0.1290672877	0.1016848702	0.058088833	0.1517518666	0.1424210996	0.0942407356	-0.0360386019	0.0976826418	-0.1693743452	0.1600855865	-0.1761411482	0.1501199816	0.0005140752	-0.1300996624	-0.0248684242	0.1469786991	0.1107023325	-0.1032678819	-0.028238265	-0.0228784777	0.0155838581	-0.0412059352	-0.0116435501	-0.0930742879	-0.0017527241	0.0070723374	0.0250419532	0.1848695629	-0.1058714278	-0.0171987365	0.0505066059	0.0941512981	-0.1561208933	0.0502655959	-0.0498176731	-0.0352037223	0.0306897173	0.1655738055	-0.0031323109	-0.0469301773	-0.0091595441	0.0946056487	0.0500113297	-0.0491120351	-0.049341153	0.1139608273	0.0472710129	0.0749401209	0.0883363848	0.1145701753	0.0918906801	0.0744448925	0.0710610583	0.2043959084	0.1593077811	-0.052612858	0.0360210132	-0.2257551726	0.1636625586	-0.1079223896	-0.0828261026	0.0061287689	0.011865938	-0.1258348863	0.0504723362	0.0890707777	0.1629334145	-0.0378980814	0.0197310484	-0.0025227017	0.0625441762	-0.0070674582	0.109020835	0.0225542058	-0.0357500995	-0.0583036446	-0.2078686222	-0.1087565549	0.0335151918	0.0004357651	-0.1078323743	0.1457696001	0.0427979137	0.0217251337	0.066057868	-0.1127316335	0.0840480435	0.0362239495	0.0337969736	0.0995490545	0.0974532219	0.0939927908	0.0	-0.0783052999999999	-0.0064725999999998	0.0061317200080899	4.189455075999868e-05	-0.294174	-0.1724959999999999	0.0865383422759999	0.0297548700159999	-0.0611065	0.0182487	0.00373400434225	0.0003330150516899	-0.00539948	-0.0001834599999999	2.91543842704e-05	3.365757159999995e-08	-0.000104203	-4.01223e-05	1.60979895729e-09	1.0858265209000002e-08	0.000701523	0.000385492	1.4860408206400001e-07	4.92134519529e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
560.8394115544629	1.0519744196308238	1.1066501795576087	314540.8455527562	674.5635934028014	2.9313222121924127	8.59264991169262	455036.0415445	491.7055649071292	1.2227728522947814	1.4951734483091152	241774.36256063904	490.4478660756835	617.8677650239772	1.051273	32.370033	0.36972035	0.237597	0.0220303054	-0.1580475457	-0.0805398319	0.0567956151	-0.010213111	-0.1459923153	0.1084583086	0.0041996945	0.0066125911	0.0130354776	-0.04963609	-0.0036542633	-0.0602409764	0.0470197465	0.0954059975	-0.0605419163	0.0395363822	0.0837360361	0.0692376495	-0.0607223063	-0.0470388344	0.0832135115	0.1270037726	-0.0702480054	0.1724834527	0.0969007921	-0.0358198767	0.0306860464	0.1544764872	0.065208546	0.083338235	-0.1486062371	0.0817271192	0.0172782692	0.0528892194	0.1062828829	0.0522048312	-0.0186615126	-0.0385066184	0.0732428206	0.0630055517	-0.0359697131	0.1371347504	-0.0079173289	0.0260769135	-0.123389596	0.0217966733	-0.1257456281	-0.0174206562	-0.0934518645	0.0504503231	-0.0278679723	-0.1053977508	0.0580817258	-0.1055902239	0.172797564	-0.0541013912	-0.1110938409	-0.0489073173	0.0913995477	0.0417254835	-0.0604436908	0.0496802068	0.0958571794	-0.0584748943	0.0371799179	0.0872464255	0.0751981761	-0.0494402767	-0.0674362657	0.0865770196	0.1274941819	-0.0707620802	0.1040668669	0.1594356293	-0.0070971438	0.0507014245	0.1364455289	-0.0186541762	0.1486556357	-0.1162931199	-0.0278839298	-0.0154241751	0.0769475612	0.0806418184	0.1070541729	0.0732501258	0.0518798041	0.0639882698	-0.0432186273	-0.0455002805	-0.13668714	0.017689487	0.0140375471	0.0983137267	0.0319684148	0.1095967464	0.021642851	-0.0438663119	0.0561548084	-0.0860363116	0.1451582456	-0.1132126593	0.0788674812	-0.1500195867	0.0415284019	0.1379699226	0.0041489822	0.0479951079	-0.0676410866	0.0993497063	0.0966622046	0.0922367566	0.0	-0.0793037999999999	-0.0009984999999999	0.0062890926944399	9.970022499999988e-07	-0.0963583	0.1978156999999999	0.0092849219788899	0.0391310511664899	0.0736891999999999	0.1347956999999999	0.0054300981966399	0.0181698807384899	-0.0050769	0.00032258	2.577491361e-05	1.0405785640000016e-07	-0.000115113	-1.0909999999999989e-05	1.1902809999999976e-10	1.3251002769e-08	0.000312804	-0.000388719	1.51102460961e-07	9.784634241600003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
