onset	duration	condition	trial_type	braille_stimulus	response_val	response_type
0.005	1.008	n/a	FIXCROSS	n/a	n/a	n/a
1.021	5.009	n/a	NO_6-DOT	BDMTŁ	n/a	n/a
8.055	1.008	n/a	FIXCROSS	n/a	n/a	n/a
9.072	5.008	n/a	NO_6-DOT	BCŁI	n/a	n/a
16.105	1.008	n/a	FIXCROSS	n/a	n/a	n/a
17.122	5.008	n/a	6-DOT	#KCD#	n/a	n/a
24.154	1.009	n/a	FIXCROSS	n/a	n/a	n/a
25.172	5.008	n/a	6-DOT	D#E#L	n/a	n/a
27.36	n/a	n/a	RESPONSE	n/a	YES	n/a
28.536	n/a	n/a	RESPONSE	n/a	YES	n/a
32.205	1.008	n/a	FIXCROSS	n/a	n/a	n/a
33.222	5.008	n/a	NO_6-DOT	YMTKO	n/a	n/a
36.2	n/a	n/a	RESPONSE	n/a	NO	n/a
42.264	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
47.264	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
48.28	5.008	LEXICAL_DECISION	PSEUDOWORD	TOSY	n/a	n/a
50.376	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
55.314	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
56.33	5.008	LEXICAL_DECISION	WORD	TYMI	n/a	n/a
58.72	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
63.364	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
64.38	5.008	LEXICAL_DECISION	WORD	SPIS	n/a	n/a
67.04	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
71.414	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
72.43	5.008	LEXICAL_DECISION	PSEUDOWORD	DAPIE	n/a	n/a
75.256	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
79.464	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
80.48	5.008	LEXICAL_DECISION	WORD	MIAŁ	n/a	n/a
82.56	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
89.522	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
94.522	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
95.539	5.008	6_DOT_DETECTION	6-DOT	#IML#	n/a	n/a
98.72	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
102.572	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
