onset	duration	trial_type
0.006	10.008	FIXCROSS
10.015	2.008	CUE_LEFT
12.031	12.001	LEFT
24.048	10.0	FIXCROSS
34.048	2.017	CUE_RIGHT
36.073	12.001	RIGHT
48.09	10.0	FIXCROSS
58.09	2.017	CUE_LEFT
60.115	12.001	LEFT
72.132	15.0	FIXCROSS
87.132	2.016	CUE_RIGHT
89.156	12.001	RIGHT
101.173	15.0	FIXCROSS
116.173	2.017	CUE_LEFT
118.198	12.001	LEFT
130.215	12.5	FIXCROSS
142.715	2.017	CUE_RIGHT
144.74	12.001	RIGHT
156.757	12.5	FIXCROSS
169.257	2.017	CUE_LEFT
171.282	12.001	LEFT
183.298	15.0	FIXCROSS
198.298	2.016	CUE_RIGHT
200.323	12.001	RIGHT
212.34	15.0	FIXCROSS
227.34	2.017	CUE_LEFT
229.365	12.001	LEFT
241.382	10.0	FIXCROSS
251.382	2.016	CUE_RIGHT
253.407	12.001	RIGHT
265.423	10.0	FIXCROSS
275.423	2.016	CUE_LEFT
277.448	12.001	LEFT
289.465	12.5	FIXCROSS
301.965	2.016	CUE_RIGHT
303.99	12.001	RIGHT
316.007	12.5	FIXCROSS
328.507	30.14	FINISHED
