onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.0355	1.0	ISI	n/a	n/a	n/a	n/a
1.0356	0.5	DISTRACTOR	1	1	J	Correct Rejection
1.5356	1.0167	ISI	n/a	n/a	n/a	n/a
2.5522	0.5167	DISTRACTOR	1	2	B	Correct Rejection
3.0689	1.0167	ISI	n/a	n/a	n/a	n/a
4.0856	0.5167	TARGET	1	3	B	Hit
4.4151	n/a	RESPONSE	n/a	n/a	n/a	n/a
4.6022	1.0167	ISI	n/a	n/a	n/a	n/a
5.6189	0.5167	DISTRACTOR	1	4	A	Correct Rejection
6.1356	1.0167	ISI	n/a	n/a	n/a	n/a
7.1523	0.5167	DISTRACTOR	1	5	H	Correct Rejection
7.6689	1.0167	ISI	n/a	n/a	n/a	n/a
8.6856	0.5167	DISTRACTOR	1	6	D	Correct Rejection
9.2023	1.0167	ISI	n/a	n/a	n/a	n/a
10.219	0.5167	DISTRACTOR	1	7	I	Correct Rejection
10.7356	1.0167	ISI	n/a	n/a	n/a	n/a
11.7523	0.5167	TARGET	1	8	I	Hit
12.1575	n/a	RESPONSE	n/a	n/a	n/a	n/a
12.269	1.0167	ISI	n/a	n/a	n/a	n/a
13.2856	0.5167	DISTRACTOR	1	9	B	Correct Rejection
13.8023	1.0167	ISI	n/a	n/a	n/a	n/a
14.819	0.5167	DISTRACTOR	1	10	C	Correct Rejection
15.3357	1.0167	ISI	n/a	n/a	n/a	n/a
16.3523	0.5167	DISTRACTOR	1	11	E	Correct Rejection
16.869	1.0167	ISI	n/a	n/a	n/a	n/a
17.8857	0.5167	DISTRACTOR	1	12	A	Correct Rejection
18.4023	1.0167	ISI	n/a	n/a	n/a	n/a
19.419	0.5167	DISTRACTOR	1	13	E	Correct Rejection
19.9357	1.0167	ISI	n/a	n/a	n/a	n/a
20.9524	0.5167	DISTRACTOR	1	14	J	Correct Rejection
21.469	1.0167	ISI	n/a	n/a	n/a	n/a
22.4857	0.5167	DISTRACTOR	1	15	I	Correct Rejection
23.0024	1.0167	ISI	n/a	n/a	n/a	n/a
24.019	0.5167	TARGET	1	16	I	Hit
24.4109	n/a	RESPONSE	n/a	n/a	n/a	n/a
24.5357	1.0167	ISI	n/a	n/a	n/a	n/a
25.5524	0.5167	DISTRACTOR	1	17	C	Correct Rejection
26.0691	1.0166	ISI	n/a	n/a	n/a	n/a
27.0857	0.5167	DISTRACTOR	1	18	F	Correct Rejection
27.6024	1.0167	ISI	n/a	n/a	n/a	n/a
28.6191	0.5167	DISTRACTOR	1	19	G	Correct Rejection
29.1358	1.0167	ISI	n/a	n/a	n/a	n/a
30.1524	0.5167	DISTRACTOR	1	20	I	Correct Rejection
30.6691	1.0167	ISI	n/a	n/a	n/a	n/a
31.6858	0.5167	TARGET	1	21	I	Hit
32.0732	n/a	RESPONSE	n/a	n/a	n/a	n/a
32.2024	1.0167	ISI	n/a	n/a	n/a	n/a
33.2191	0.5167	DISTRACTOR	1	22	A	Correct Rejection
33.7358	1.0167	ISI	n/a	n/a	n/a	n/a
34.7525	0.5167	DISTRACTOR	1	23	G	Correct Rejection
35.2691	1.0167	ISI	n/a	n/a	n/a	n/a
36.2858	0.5167	TARGET	1	24	G	Hit
36.7123	n/a	RESPONSE	n/a	n/a	n/a	n/a
36.8025	1.0167	ISI	n/a	n/a	n/a	n/a
37.8191	0.5167	DISTRACTOR	1	25	C	Correct Rejection
38.3358	1.0167	ISI	n/a	n/a	n/a	n/a
39.3525	0.5167	DISTRACTOR	1	26	B	Correct Rejection
39.8692	1.0167	ISI	n/a	n/a	n/a	n/a
40.8858	0.5167	TARGET	1	27	B	Hit
41.3514	n/a	RESPONSE	n/a	n/a	n/a	n/a
41.4025	1.0167	ISI	n/a	n/a	n/a	n/a
42.4192	0.5167	DISTRACTOR	1	28	A	Correct Rejection
42.9359	1.0167	ISI	n/a	n/a	n/a	n/a
43.9525	0.5167	DISTRACTOR	1	29	B	Correct Rejection
44.4692	1.0167	ISI	n/a	n/a	n/a	n/a
45.4859	0.5167	DISTRACTOR	1	30	J	Correct Rejection
46.0025	1.0167	ISI	n/a	n/a	n/a	n/a
47.0192	0.5167	TARGET	1	31	J	Hit
47.5359	1.0167	ISI	n/a	n/a	n/a	n/a
47.542	n/a	RESPONSE	n/a	n/a	n/a	n/a
48.5526	0.5167	DISTRACTOR	1	32	F	Correct Rejection
49.0692	1.0167	ISI	n/a	n/a	n/a	n/a
50.0859	0.5167	TARGET	1	33	F	Hit
50.5653	n/a	RESPONSE	n/a	n/a	n/a	n/a
50.6026	1.0167	ISI	n/a	n/a	n/a	n/a
51.6192	0.5167	DISTRACTOR	1	34	A	Correct Rejection
52.1359	1.0167	ISI	n/a	n/a	n/a	n/a
53.1526	0.5167	DISTRACTOR	1	35	H	Correct Rejection
53.6693	1.0167	ISI	n/a	n/a	n/a	n/a
54.6859	0.5167	DISTRACTOR	1	36	A	Correct Rejection
55.2026	1.0167	ISI	n/a	n/a	n/a	n/a
56.2193	0.5167	DISTRACTOR	1	37	I	Correct Rejection
56.7359	1.0167	ISI	n/a	n/a	n/a	n/a
57.7526	0.5167	DISTRACTOR	1	38	D	Correct Rejection
58.2693	1.0167	ISI	n/a	n/a	n/a	n/a
59.286	0.5167	DISTRACTOR	1	39	I	Correct Rejection
59.8026	1.0167	ISI	n/a	n/a	n/a	n/a
60.8193	0.5167	TARGET	1	40	I	Hit
61.336	1.0167	ISI	n/a	n/a	n/a	n/a
61.4911	n/a	RESPONSE	n/a	n/a	n/a	n/a
62.3527	0.5167	DISTRACTOR	1	41	G	Correct Rejection
62.8693	1.0167	ISI	n/a	n/a	n/a	n/a
63.886	0.5167	TARGET	1	42	G	Hit
64.3224	n/a	RESPONSE	n/a	n/a	n/a	n/a
64.4027	1.0167	ISI	n/a	n/a	n/a	n/a
65.4193	0.5167	DISTRACTOR	1	43	J	Correct Rejection
65.936	1.0167	ISI	n/a	n/a	n/a	n/a
66.9527	0.5167	DISTRACTOR	1	44	D	Correct Rejection
67.4694	1.0167	ISI	n/a	n/a	n/a	n/a
68.486	0.5167	DISTRACTOR	1	45	C	Correct Rejection
69.0027	1.0167	ISI	n/a	n/a	n/a	n/a
70.0194	0.5167	DISTRACTOR	1	46	H	Correct Rejection
70.5361	1.0167	ISI	n/a	n/a	n/a	n/a
71.5527	0.5167	DISTRACTOR	1	47	F	Correct Rejection
72.0694	1.0167	ISI	n/a	n/a	n/a	n/a
73.0861	0.5167	DISTRACTOR	1	48	H	Correct Rejection
73.6027	1.0167	ISI	n/a	n/a	n/a	n/a
74.6194	0.5167	DISTRACTOR	1	49	B	Correct Rejection
75.1361	1.0167	ISI	n/a	n/a	n/a	n/a
76.1528	0.5167	DISTRACTOR	1	50	H	Correct Rejection
76.6694	1.1167	ISI	n/a	n/a	n/a	n/a
91.6767	n/a	RESPONSE	n/a	n/a	n/a	n/a
91.7362	1.0167	ISI	n/a	n/a	n/a	n/a
92.7529	0.5167	DISTRACTOR	2	1	C	Correct Rejection
93.2695	1.0167	ISI	n/a	n/a	n/a	n/a
94.2862	0.5167	DISTRACTOR	2	2	B	Correct Rejection
94.8029	1.0167	ISI	n/a	n/a	n/a	n/a
95.8196	0.5167	DISTRACTOR	2	3	E	Correct Rejection
96.3362	1.0167	ISI	n/a	n/a	n/a	n/a
97.3529	0.5167	DISTRACTOR	2	4	G	Correct Rejection
97.8696	1.0167	ISI	n/a	n/a	n/a	n/a
