onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.0555	1.0334	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.0888	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.6055	1.2333	T_INK	1	Neutral	xxxxxxx	xxxxxxx	żółty	yellow	hit	n/a
2.7994	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
2.8389	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.3555	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.3722	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.8889	1.2167	T_INK	2	Neutral	xxxxxxx	xxxxxxx	niebieski	blue	hit	n/a
6.0787	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
6.1056	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.6222	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.6389	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.1556	1.6	T_INK	3	Incongruent	czerwony	red	niebieski	blue	hit	n/a
9.726	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
9.7556	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.2723	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.289	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.8056	0.9	T_INK	4	Neutral	xxxxxxxxx	xxxxxxxxx	żółty	yellow	hit	n/a
12.6853	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
12.7057	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.2223	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.239	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.7557	1.0667	T_INK	5	Incongruent	żółty	yellow	czerwony	red	hit	n/a
15.7887	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
15.8224	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.339	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.3557	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.8724	1.0167	T_INK	6	Incongruent	zielony	green	niebieski	blue	hit	n/a
18.8601	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
18.8891	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
19.4057	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
20.4224	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
20.9391	0.9833	T_INK	7	Incongruent	czerwony	red	żółty	yellow	hit	n/a
21.8994	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
21.9224	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
22.4391	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23.4558	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23.9725	1.0333	T_INK	8	Neutral	xxxxx	xxxxx	zielony	green	hit	n/a
24.9868	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
25.0058	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.5225	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
26.5392	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
27.0558	0.75	T_INK	9	Neutral	xxxxx	xxxxx	niebieski	blue	hit	n/a
27.7862	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
27.8058	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
28.3225	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
29.3392	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
29.8559	0.7833	T_INK	10	Neutral	xxxxxxxx	xxxxxxxx	żółty	yellow	hit	n/a
30.6176	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
30.6392	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.1559	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
32.1726	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
32.6893	0.8167	T_INK	11	Neutral	xxxxx	xxxxx	czerwony	red	hit	n/a
33.481	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
