onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.0621	1.0167	ISI	n/a	n/a	n/a	n/a
1.0788	0.5167	DISTRACTOR	1	1	F	Correct Rejection
1.5955	1.0167	ISI	n/a	n/a	n/a	n/a
2.6122	0.5167	TARGET	1	2	F	Hit
2.9752	n/a	RESPONSE	n/a	n/a	n/a	n/a
3.1288	1.0167	ISI	n/a	n/a	n/a	n/a
4.1455	0.5167	TARGET	1	3	F	Hit
4.5268	n/a	RESPONSE	n/a	n/a	n/a	n/a
4.6622	1.0167	ISI	n/a	n/a	n/a	n/a
5.6788	0.5167	DISTRACTOR	1	4	A	Correct Rejection
6.1955	1.0167	ISI	n/a	n/a	n/a	n/a
7.2122	0.5167	TARGET	1	5	A	Hit
7.5501	n/a	RESPONSE	n/a	n/a	n/a	n/a
7.7289	1.0167	ISI	n/a	n/a	n/a	n/a
8.7455	0.5167	DISTRACTOR	1	6	G	Correct Rejection
9.2622	1.0167	ISI	n/a	n/a	n/a	n/a
10.2789	0.5167	DISTRACTOR	1	7	E	Correct Rejection
10.7956	1.0167	ISI	n/a	n/a	n/a	n/a
11.8122	0.5167	DISTRACTOR	1	8	D	Correct Rejection
12.3289	1.0167	ISI	n/a	n/a	n/a	n/a
13.3456	0.5167	DISTRACTOR	1	9	C	Correct Rejection
13.8622	1.0167	ISI	n/a	n/a	n/a	n/a
14.8789	0.5167	DISTRACTOR	1	10	J	Correct Rejection
15.3956	1.0167	ISI	n/a	n/a	n/a	n/a
16.4123	0.5167	TARGET	1	11	J	Hit
16.7638	n/a	RESPONSE	n/a	n/a	n/a	n/a
16.9289	1.0167	ISI	n/a	n/a	n/a	n/a
17.9456	0.5167	DISTRACTOR	1	12	G	Correct Rejection
18.4623	1.0167	ISI	n/a	n/a	n/a	n/a
19.479	0.5167	DISTRACTOR	1	13	D	Correct Rejection
19.9956	1.0167	ISI	n/a	n/a	n/a	n/a
21.0123	0.5167	TARGET	1	14	D	Hit
21.3706	n/a	RESPONSE	n/a	n/a	n/a	n/a
21.529	1.0167	ISI	n/a	n/a	n/a	n/a
22.5456	0.5167	DISTRACTOR	1	15	C	Correct Rejection
23.0623	1.0167	ISI	n/a	n/a	n/a	n/a
24.079	0.5167	DISTRACTOR	1	16	E	Correct Rejection
24.5957	1.0167	ISI	n/a	n/a	n/a	n/a
25.6123	0.5167	DISTRACTOR	1	17	D	Correct Rejection
26.129	1.0167	ISI	n/a	n/a	n/a	n/a
27.1457	0.5167	DISTRACTOR	1	18	A	Correct Rejection
27.6624	1.0167	ISI	n/a	n/a	n/a	n/a
28.679	0.5167	TARGET	1	19	A	Hit
29.0967	n/a	RESPONSE	n/a	n/a	n/a	n/a
29.1957	1.0167	ISI	n/a	n/a	n/a	n/a
30.2124	0.5167	DISTRACTOR	1	20	I	Correct Rejection
30.729	1.0167	ISI	n/a	n/a	n/a	n/a
31.7457	0.5167	DISTRACTOR	1	21	C	Correct Rejection
32.2624	1.0167	ISI	n/a	n/a	n/a	n/a
33.2791	0.5167	DISTRACTOR	1	22	F	Correct Rejection
33.7957	1.0167	ISI	n/a	n/a	n/a	n/a
34.8124	0.5167	DISTRACTOR	1	23	H	Correct Rejection
35.3291	1.0167	ISI	n/a	n/a	n/a	n/a
36.3457	0.5167	DISTRACTOR	1	24	J	Correct Rejection
36.8624	1.0167	ISI	n/a	n/a	n/a	n/a
37.8791	0.5167	DISTRACTOR	1	25	C	Correct Rejection
38.3958	1.0167	ISI	n/a	n/a	n/a	n/a
39.4124	0.5167	DISTRACTOR	1	26	G	Correct Rejection
39.9291	1.0167	ISI	n/a	n/a	n/a	n/a
40.9458	0.5167	TARGET	1	27	G	Hit
41.4456	n/a	RESPONSE	n/a	n/a	n/a	n/a
41.4624	1.0167	ISI	n/a	n/a	n/a	n/a
42.4791	0.5167	DISTRACTOR	1	28	B	Correct Rejection
42.9958	1.0167	ISI	n/a	n/a	n/a	n/a
44.0125	0.5167	DISTRACTOR	1	29	I	Correct Rejection
44.5291	1.0167	ISI	n/a	n/a	n/a	n/a
45.5458	0.5167	DISTRACTOR	1	30	H	Correct Rejection
46.0625	1.0167	ISI	n/a	n/a	n/a	n/a
47.0792	0.5167	TARGET	1	31	H	Hit
47.5242	n/a	RESPONSE	n/a	n/a	n/a	n/a
47.5958	1.0167	ISI	n/a	n/a	n/a	n/a
48.6125	0.5167	DISTRACTOR	1	32	F	Correct Rejection
49.1292	1.0167	ISI	n/a	n/a	n/a	n/a
50.1458	0.5167	DISTRACTOR	1	33	I	Correct Rejection
50.6625	1.0167	ISI	n/a	n/a	n/a	n/a
51.6792	0.5167	DISTRACTOR	1	34	F	Correct Rejection
52.1959	1.0167	ISI	n/a	n/a	n/a	n/a
53.2125	0.5167	DISTRACTOR	1	35	H	Correct Rejection
53.7292	1.0167	ISI	n/a	n/a	n/a	n/a
54.7459	0.5167	DISTRACTOR	1	36	C	Correct Rejection
55.2625	1.0167	ISI	n/a	n/a	n/a	n/a
56.2792	0.5167	DISTRACTOR	1	37	F	Correct Rejection
56.7959	1.0167	ISI	n/a	n/a	n/a	n/a
57.8126	0.5167	DISTRACTOR	1	38	B	Correct Rejection
58.3292	1.0167	ISI	n/a	n/a	n/a	n/a
59.3459	0.5167	DISTRACTOR	1	39	D	Correct Rejection
59.8626	1.0167	ISI	n/a	n/a	n/a	n/a
60.8793	0.5167	DISTRACTOR	1	40	F	Correct Rejection
61.3959	1.0167	ISI	n/a	n/a	n/a	n/a
62.4126	0.5167	DISTRACTOR	1	41	H	Correct Rejection
62.9293	1.0167	ISI	n/a	n/a	n/a	n/a
63.9459	0.5167	DISTRACTOR	1	42	J	Correct Rejection
64.4626	1.0167	ISI	n/a	n/a	n/a	n/a
65.4793	0.5167	DISTRACTOR	1	43	F	Correct Rejection
65.996	1.0167	ISI	n/a	n/a	n/a	n/a
67.0126	0.5167	DISTRACTOR	1	44	E	Correct Rejection
67.5293	1.0167	ISI	n/a	n/a	n/a	n/a
68.546	0.5167	DISTRACTOR	1	45	F	Correct Rejection
69.0627	1.0167	ISI	n/a	n/a	n/a	n/a
70.0793	0.5167	TARGET	1	46	F	Hit
70.596	1.0167	ISI	n/a	n/a	n/a	n/a
70.6224	n/a	RESPONSE	n/a	n/a	n/a	n/a
71.6127	0.5167	DISTRACTOR	1	47	J	Correct Rejection
72.1293	1.0167	ISI	n/a	n/a	n/a	n/a
73.146	0.5167	DISTRACTOR	1	48	D	Correct Rejection
73.6627	1.0167	ISI	n/a	n/a	n/a	n/a
74.6794	0.5167	TARGET	1	49	D	Hit
75.196	1.0167	ISI	n/a	n/a	n/a	n/a
75.3733	n/a	RESPONSE	n/a	n/a	n/a	n/a
76.2127	0.5167	DISTRACTOR	1	50	I	Correct Rejection
76.7294	1.1167	ISI	n/a	n/a	n/a	n/a
86.2346	n/a	RESPONSE	n/a	n/a	n/a	n/a
86.2961	1.0167	ISI	n/a	n/a	n/a	n/a
87.3128	0.5167	DISTRACTOR	2	1	E	Correct Rejection
87.8294	1.0167	ISI	n/a	n/a	n/a	n/a
88.8461	0.5167	DISTRACTOR	2	2	C	Correct Rejection
89.3628	1.0167	ISI	n/a	n/a	n/a	n/a
90.3795	0.5167	DISTRACTOR	2	3	D	Correct Rejection
90.8961	1.0167	ISI	n/a	n/a	n/a	n/a
91.9128	0.5167	DISTRACTOR	2	4	D	Correct Rejection
92.4295	1.0167	ISI	n/a	n/a	n/a	n/a
93.4462	0.5167	DISTRACTOR	2	5	H	Correct Rejection
93.9628	1.0167	ISI	n/a	n/a	n/a	n/a
94.9795	0.5167	DISTRACTOR	2	6	B	Correct Rejection
95.4962	1.0167	ISI	n/a	n/a	n/a	n/a
96.5128	0.5167	DISTRACTOR	2	7	B	Correct Rejection
97.0295	1.0167	ISI	n/a	n/a	n/a	n/a
98.0462	0.5167	TARGET	2	8	B	Hit
98.5629	1.0167	ISI	n/a	n/a	n/a	n/a
98.5995	n/a	RESPONSE	n/a	n/a	n/a	n/a
99.5795	0.5167	TARGET	2	9	B	Hit
100.0962	1.0167	ISI	n/a	n/a	n/a	n/a
100.503	n/a	RESPONSE	n/a	n/a	n/a	n/a
101.1129	0.5167	TARGET	2	10	B	Hit
101.6295	1.0167	ISI	n/a	n/a	n/a	n/a
101.6867	n/a	RESPONSE	n/a	n/a	n/a	n/a
102.6462	0.5167	TARGET	2	11	B	Hit
103.1424	n/a	RESPONSE	n/a	n/a	n/a	n/a
103.1629	1.0167	ISI	n/a	n/a	n/a	n/a
104.1796	0.5167	DISTRACTOR	2	12	F	Correct Rejection
104.6962	1.0167	ISI	n/a	n/a	n/a	n/a
105.7129	0.5167	DISTRACTOR	2	13	D	Correct Rejection
106.2296	1.0167	ISI	n/a	n/a	n/a	n/a
107.2463	0.5167	DISTRACTOR	2	14	I	Correct Rejection
107.7629	1.0167	ISI	n/a	n/a	n/a	n/a
108.7796	0.5167	DISTRACTOR	2	15	B	Correct Rejection
