onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.0359	1.0	ISI	n/a	n/a	n/a	n/a
1.0359	0.5	DISTRACTOR	1	1	H	Correct Rejection
1.5359	1.0	ISI	n/a	n/a	n/a	n/a
2.5359	0.5	DISTRACTOR	1	2	F	Correct Rejection
3.0359	1.0	ISI	n/a	n/a	n/a	n/a
4.0359	0.5	DISTRACTOR	1	3	G	Correct Rejection
4.536	1.0	ISI	n/a	n/a	n/a	n/a
5.536	0.5	DISTRACTOR	1	4	D	Correct Rejection
6.036	1.0	ISI	n/a	n/a	n/a	n/a
7.036	0.5	DISTRACTOR	1	5	E	Correct Rejection
7.536	1.0	ISI	n/a	n/a	n/a	n/a
8.536	0.5	DISTRACTOR	1	6	C	Correct Rejection
9.036	1.0	ISI	n/a	n/a	n/a	n/a
10.036	0.5	DISTRACTOR	1	7	J	Correct Rejection
10.536	1.0	ISI	n/a	n/a	n/a	n/a
11.536	0.5	DISTRACTOR	1	8	I	Correct Rejection
12.0361	1.0	ISI	n/a	n/a	n/a	n/a
13.0361	0.5	DISTRACTOR	1	9	F	Correct Rejection
13.5361	1.0	ISI	n/a	n/a	n/a	n/a
14.5361	0.5	DISTRACTOR	1	10	E	Correct Rejection
15.0361	1.0	ISI	n/a	n/a	n/a	n/a
16.0361	0.5	DISTRACTOR	1	11	A	Correct Rejection
16.5361	1.0	ISI	n/a	n/a	n/a	n/a
17.5361	0.5	DISTRACTOR	1	12	C	Correct Rejection
18.0361	1.0	ISI	n/a	n/a	n/a	n/a
19.0361	0.5	TARGET	1	13	C	Hit
19.5362	1.0	ISI	n/a	n/a	n/a	n/a
19.6759	n/a	RESPONSE	n/a	n/a	n/a	n/a
20.5362	0.5	DISTRACTOR	1	14	E	Correct Rejection
21.0362	1.0	ISI	n/a	n/a	n/a	n/a
22.0362	0.5	DISTRACTOR	1	15	I	Correct Rejection
22.5362	1.0	ISI	n/a	n/a	n/a	n/a
23.5362	0.5	DISTRACTOR	1	16	E	Correct Rejection
24.0362	1.0167	ISI	n/a	n/a	n/a	n/a
25.0529	0.5167	DISTRACTOR	1	17	B	Correct Rejection
25.5696	1.0167	ISI	n/a	n/a	n/a	n/a
26.5863	0.5167	DISTRACTOR	1	18	E	Correct Rejection
27.1029	1.0167	ISI	n/a	n/a	n/a	n/a
28.1196	0.5167	DISTRACTOR	1	19	A	Correct Rejection
28.6363	1.0167	ISI	n/a	n/a	n/a	n/a
29.653	0.5167	DISTRACTOR	1	20	F	Correct Rejection
30.1696	1.0167	ISI	n/a	n/a	n/a	n/a
31.1863	0.5167	DISTRACTOR	1	21	D	Correct Rejection
31.703	1.0167	ISI	n/a	n/a	n/a	n/a
32.7197	0.5167	TARGET	1	22	D	Hit
