onset	duration	condition	trial_type	braille_stimulus	response_val	response_type
0.003	1.008	n/a	FIXCROSS	n/a	n/a	n/a
1.02	5.008	n/a	NO_6-DOT	BDMTŁ	n/a	n/a
7.84	n/a	n/a	RESPONSE	n/a	NO	n/a
8.053	1.008	n/a	FIXCROSS	n/a	n/a	n/a
9.07	5.008	n/a	NO_6-DOT	BCŁI	n/a	n/a
12.32	n/a	n/a	RESPONSE	n/a	NO	n/a
16.103	1.008	n/a	FIXCROSS	n/a	n/a	n/a
17.12	5.008	n/a	6-DOT	#KCD#	n/a	n/a
20.32	n/a	n/a	RESPONSE	n/a	YES	n/a
24.153	1.008	n/a	FIXCROSS	n/a	n/a	n/a
25.17	5.008	n/a	6-DOT	D#E#L	n/a	n/a
30.64	n/a	n/a	RESPONSE	n/a	YES	n/a
32.204	1.008	n/a	FIXCROSS	n/a	n/a	n/a
33.22	5.008	n/a	NO_6-DOT	YMTKO	n/a	n/a
38.336	n/a	n/a	RESPONSE	n/a	NO	n/a
42.262	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
47.262	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
48.278	5.009	LEXICAL_DECISION	PSEUDOWORD	TOSY	n/a	n/a
52.92	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
55.312	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
56.329	5.008	LEXICAL_DECISION	WORD	TYMI	n/a	n/a
60.616	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
63.362	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
64.379	5.008	LEXICAL_DECISION	WORD	SPIS	n/a	n/a
67.88	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
71.412	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
72.429	5.008	LEXICAL_DECISION	PSEUDOWORD	DAPIE	n/a	n/a
76.52	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
79.462	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
