onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.0262	1.0	ISI	n/a	n/a	n/a	n/a
1.0262	0.5	DISTRACTOR	1	1	A	Correct Rejection
1.5262	1.0	ISI	n/a	n/a	n/a	n/a
2.5262	0.5	DISTRACTOR	1	2	B	Correct Rejection
3.0262	1.0	ISI	n/a	n/a	n/a	n/a
4.0262	0.5	TARGET	1	3	B	Hit
4.5262	1.0	ISI	n/a	n/a	n/a	n/a
4.665	n/a	RESPONSE	n/a	n/a	n/a	n/a
5.5262	0.5	DISTRACTOR	1	4	I	Correct Rejection
6.0262	1.0	ISI	n/a	n/a	n/a	n/a
7.0262	0.5	DISTRACTOR	1	5	D	Correct Rejection
7.5262	1.0	ISI	n/a	n/a	n/a	n/a
8.5263	0.5	DISTRACTOR	1	6	H	Correct Rejection
9.0263	1.0	ISI	n/a	n/a	n/a	n/a
10.0263	0.5	DISTRACTOR	1	7	D	Correct Rejection
10.5263	1.0	ISI	n/a	n/a	n/a	n/a
11.5263	0.5	TARGET	1	8	D	Hit
12.0139	n/a	RESPONSE	n/a	n/a	n/a	n/a
12.0263	1.0	ISI	n/a	n/a	n/a	n/a
13.0263	0.5	TARGET	1	9	D	Hit
13.5263	1.0	ISI	n/a	n/a	n/a	n/a
13.9149	n/a	RESPONSE	n/a	n/a	n/a	n/a
14.5263	0.5	DISTRACTOR	1	10	C	Correct Rejection
15.0263	1.0	ISI	n/a	n/a	n/a	n/a
16.0263	0.5	DISTRACTOR	1	11	I	Correct Rejection
16.5263	1.0	ISI	n/a	n/a	n/a	n/a
17.5263	0.5	DISTRACTOR	1	12	D	Correct Rejection
18.0263	1.0	ISI	n/a	n/a	n/a	n/a
19.0263	0.5	DISTRACTOR	1	13	A	Correct Rejection
19.5263	1.0	ISI	n/a	n/a	n/a	n/a
20.5264	0.5	TARGET	1	14	A	Hit
20.8003	n/a	RESPONSE	n/a	n/a	n/a	n/a
21.0264	1.0	ISI	n/a	n/a	n/a	n/a
22.0264	0.5	DISTRACTOR	1	15	D	Correct Rejection
22.5264	1.0	ISI	n/a	n/a	n/a	n/a
23.5264	0.5	DISTRACTOR	1	16	F	Correct Rejection
24.0264	1.0	ISI	n/a	n/a	n/a	n/a
25.0264	0.5	TARGET	1	17	F	Hit
25.4173	n/a	RESPONSE	n/a	n/a	n/a	n/a
25.5264	1.0	ISI	n/a	n/a	n/a	n/a
26.5264	0.5	DISTRACTOR	1	18	C	Correct Rejection
27.0264	1.0	ISI	n/a	n/a	n/a	n/a
28.0264	0.5	DISTRACTOR	1	19	D	Correct Rejection
28.5264	1.0	ISI	n/a	n/a	n/a	n/a
29.5264	0.5	TARGET	1	20	D	Hit
29.8425	n/a	RESPONSE	n/a	n/a	n/a	n/a
30.0264	1.0	ISI	n/a	n/a	n/a	n/a
31.0264	0.5	DISTRACTOR	1	21	G	Correct Rejection
31.5264	1.0	ISI	n/a	n/a	n/a	n/a
32.5265	0.5	DISTRACTOR	1	22	E	Correct Rejection
33.0265	1.0	ISI	n/a	n/a	n/a	n/a
34.0265	0.5	DISTRACTOR	1	23	H	Correct Rejection
34.5265	1.0	ISI	n/a	n/a	n/a	n/a
35.5265	0.5	DISTRACTOR	1	24	D	Correct Rejection
36.0265	1.0	ISI	n/a	n/a	n/a	n/a
37.0265	0.5167	TARGET	1	25	D	Hit
37.3669	n/a	RESPONSE	n/a	n/a	n/a	n/a
