onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.02	1.0	ISI	n/a	n/a	n/a	n/a
1.02	0.5	DISTRACTOR	1	1	D	Correct Rejection
1.52	1.0	ISI	n/a	n/a	n/a	n/a
2.52	0.5	DISTRACTOR	1	2	F	Correct Rejection
3.02	1.0	ISI	n/a	n/a	n/a	n/a
4.02	0.5	DISTRACTOR	1	3	J	Correct Rejection
4.52	1.0	ISI	n/a	n/a	n/a	n/a
5.52	0.5	DISTRACTOR	1	4	I	Correct Rejection
6.02	1.0	ISI	n/a	n/a	n/a	n/a
7.0201	0.5	DISTRACTOR	1	5	E	Correct Rejection
7.5201	1.0	ISI	n/a	n/a	n/a	n/a
8.5201	0.5	DISTRACTOR	1	6	J	Correct Rejection
9.0201	1.0	ISI	n/a	n/a	n/a	n/a
10.0201	0.5	DISTRACTOR	1	7	G	Correct Rejection
10.5201	1.0	ISI	n/a	n/a	n/a	n/a
11.5201	0.5	TARGET	1	8	G	Hit
11.8724	n/a	RESPONSE	n/a	n/a	n/a	n/a
12.0201	1.0	ISI	n/a	n/a	n/a	n/a
13.0201	0.5	DISTRACTOR	1	9	I	Correct Rejection
13.5201	1.0	ISI	n/a	n/a	n/a	n/a
14.5201	0.5	DISTRACTOR	1	10	F	Correct Rejection
15.0201	1.0	ISI	n/a	n/a	n/a	n/a
16.0201	0.5	DISTRACTOR	1	11	D	Correct Rejection
16.5201	1.0	ISI	n/a	n/a	n/a	n/a
17.5201	0.5	TARGET	1	12	D	Hit
17.9125	n/a	RESPONSE	n/a	n/a	n/a	n/a
18.0201	1.0	ISI	n/a	n/a	n/a	n/a
19.0201	0.5	DISTRACTOR	1	13	J	Correct Rejection
19.5202	1.0	ISI	n/a	n/a	n/a	n/a
20.5202	0.5	DISTRACTOR	1	14	H	Correct Rejection
21.0202	1.0167	ISI	n/a	n/a	n/a	n/a
22.0368	0.5167	TARGET	1	15	H	Hit
22.4025	n/a	RESPONSE	n/a	n/a	n/a	n/a
22.5535	1.0167	ISI	n/a	n/a	n/a	n/a
23.5702	0.5167	DISTRACTOR	1	16	G	Correct Rejection
24.0868	1.0167	ISI	n/a	n/a	n/a	n/a
25.1035	0.5167	DISTRACTOR	1	17	A	Correct Rejection
25.6202	1.0167	ISI	n/a	n/a	n/a	n/a
26.6369	0.5167	TARGET	1	18	A	Hit
26.8766	n/a	RESPONSE	n/a	n/a	n/a	n/a
27.1535	1.0167	ISI	n/a	n/a	n/a	n/a
28.1702	0.5167	DISTRACTOR	1	19	E	Correct Rejection
28.6869	1.0167	ISI	n/a	n/a	n/a	n/a
29.7036	0.5167	DISTRACTOR	1	20	D	Correct Rejection
30.2202	1.0167	ISI	n/a	n/a	n/a	n/a
31.2369	0.5167	DISTRACTOR	1	21	B	Correct Rejection
31.7536	1.0167	ISI	n/a	n/a	n/a	n/a
32.7702	0.5167	TARGET	1	22	B	Hit
33.0125	n/a	RESPONSE	n/a	n/a	n/a	n/a
33.2869	1.0167	ISI	n/a	n/a	n/a	n/a
34.3036	0.5167	DISTRACTOR	1	23	E	Correct Rejection
34.8203	1.0167	ISI	n/a	n/a	n/a	n/a
35.8369	0.5167	DISTRACTOR	1	24	J	Correct Rejection
36.3536	1.0167	ISI	n/a	n/a	n/a	n/a
37.3703	0.5167	DISTRACTOR	1	25	E	Correct Rejection
37.8869	1.0167	ISI	n/a	n/a	n/a	n/a
38.9036	0.5167	DISTRACTOR	1	26	I	Correct Rejection
39.4203	1.0167	ISI	n/a	n/a	n/a	n/a
40.437	0.5167	DISTRACTOR	1	27	F	Correct Rejection
40.9536	1.0167	ISI	n/a	n/a	n/a	n/a
41.9703	0.5167	DISTRACTOR	1	28	I	Correct Rejection
42.487	1.0167	ISI	n/a	n/a	n/a	n/a
43.5037	0.5167	DISTRACTOR	1	29	G	Correct Rejection
44.0203	1.0167	ISI	n/a	n/a	n/a	n/a
45.037	0.5167	DISTRACTOR	1	30	D	Correct Rejection
45.5537	1.0167	ISI	n/a	n/a	n/a	n/a
46.5704	0.5167	TARGET	1	31	D	Hit
47.042	n/a	RESPONSE	n/a	n/a	n/a	n/a
47.087	1.0167	ISI	n/a	n/a	n/a	n/a
48.1037	0.5167	DISTRACTOR	1	32	F	Correct Rejection
48.6204	1.0167	ISI	n/a	n/a	n/a	n/a
49.6371	0.5167	DISTRACTOR	1	33	C	Correct Rejection
50.1537	1.0167	ISI	n/a	n/a	n/a	n/a
51.1704	0.5167	DISTRACTOR	1	34	H	Correct Rejection
51.6871	1.0167	ISI	n/a	n/a	n/a	n/a
52.7037	0.5167	DISTRACTOR	1	35	I	Correct Rejection
53.2204	1.0167	ISI	n/a	n/a	n/a	n/a
54.2371	0.5167	DISTRACTOR	1	36	D	Correct Rejection
54.7537	1.0167	ISI	n/a	n/a	n/a	n/a
55.7704	0.5167	DISTRACTOR	1	37	E	Correct Rejection
56.2871	1.0167	ISI	n/a	n/a	n/a	n/a
57.3038	0.5167	TARGET	1	38	E	Hit
57.5881	n/a	RESPONSE	n/a	n/a	n/a	n/a
57.8204	1.0167	ISI	n/a	n/a	n/a	n/a
58.8371	0.5167	DISTRACTOR	1	39	A	Correct Rejection
59.3538	1.0167	ISI	n/a	n/a	n/a	n/a
60.3705	0.5167	DISTRACTOR	1	40	C	Correct Rejection
60.8871	1.0167	ISI	n/a	n/a	n/a	n/a
61.9038	0.5167	DISTRACTOR	1	41	B	Correct Rejection
62.4205	1.0167	ISI	n/a	n/a	n/a	n/a
63.4371	0.5167	DISTRACTOR	1	42	H	Correct Rejection
63.9538	1.0167	ISI	n/a	n/a	n/a	n/a
64.9705	0.5167	DISTRACTOR	1	43	F	Correct Rejection
65.4872	1.0167	ISI	n/a	n/a	n/a	n/a
66.5038	0.5167	DISTRACTOR	1	44	A	Correct Rejection
67.0205	1.0167	ISI	n/a	n/a	n/a	n/a
68.0372	0.5167	DISTRACTOR	1	45	B	Correct Rejection
68.5538	1.0167	ISI	n/a	n/a	n/a	n/a
69.5705	0.5167	TARGET	1	46	B	Hit
70.0677	n/a	RESPONSE	n/a	n/a	n/a	n/a
70.0872	1.0167	ISI	n/a	n/a	n/a	n/a
71.1039	0.5167	DISTRACTOR	1	47	F	Correct Rejection
71.6205	1.0167	ISI	n/a	n/a	n/a	n/a
72.6372	0.5167	TARGET	1	48	F	Hit
72.9439	n/a	RESPONSE	n/a	n/a	n/a	n/a
73.1539	1.0167	ISI	n/a	n/a	n/a	n/a
74.1705	0.5167	DISTRACTOR	1	49	J	Correct Rejection
74.6872	1.0167	ISI	n/a	n/a	n/a	n/a
75.7039	0.5167	TARGET	1	50	J	Hit
75.9639	n/a	RESPONSE	n/a	n/a	n/a	n/a
76.2206	1.1167	ISI	n/a	n/a	n/a	n/a
82.5633	n/a	RESPONSE	n/a	n/a	n/a	n/a
82.5873	1.0167	ISI	n/a	n/a	n/a	n/a
83.604	0.5167	DISTRACTOR	2	1	F	Correct Rejection
84.1206	1.0167	ISI	n/a	n/a	n/a	n/a
85.1373	0.5167	DISTRACTOR	2	2	G	Correct Rejection
85.654	1.0167	ISI	n/a	n/a	n/a	n/a
86.6707	0.5167	DISTRACTOR	2	3	B	Correct Rejection
87.1873	1.0167	ISI	n/a	n/a	n/a	n/a
88.204	0.5167	DISTRACTOR	2	4	H	Correct Rejection
88.7207	1.0167	ISI	n/a	n/a	n/a	n/a
89.7374	0.5167	DISTRACTOR	2	5	I	Correct Rejection
90.254	1.0167	ISI	n/a	n/a	n/a	n/a
91.2707	0.5167	TARGET	2	6	H	Hit
91.5754	n/a	RESPONSE	n/a	n/a	n/a	n/a
91.7874	1.0167	ISI	n/a	n/a	n/a	n/a
92.804	0.5167	DISTRACTOR	2	7	C	Correct Rejection
93.3207	1.0167	ISI	n/a	n/a	n/a	n/a
94.3374	0.5167	DISTRACTOR	2	8	D	Correct Rejection
94.854	1.0167	ISI	n/a	n/a	n/a	n/a
95.8707	0.5167	TARGET	2	9	C	Miss
96.3874	1.0167	ISI	n/a	n/a	n/a	n/a
97.4041	0.5167	DISTRACTOR	2	10	I	Correct Rejection
97.9207	1.0167	ISI	n/a	n/a	n/a	n/a
98.9374	0.5167	TARGET	2	11	C	Hit
99.4541	1.0167	ISI	n/a	n/a	n/a	n/a
99.5489	n/a	RESPONSE	n/a	n/a	n/a	n/a
100.4708	0.5167	TARGET	2	12	I	Miss
100.9874	1.0167	ISI	n/a	n/a	n/a	n/a
