onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.0251	1.0	ISI	n/a	n/a	n/a	n/a
1.0251	0.5	DISTRACTOR	1	1	I	Correct Rejection
1.5251	1.0	ISI	n/a	n/a	n/a	n/a
2.5251	0.5	DISTRACTOR	1	2	B	Correct Rejection
3.0251	1.0	ISI	n/a	n/a	n/a	n/a
4.0251	0.5	DISTRACTOR	1	3	F	Correct Rejection
4.5251	1.0	ISI	n/a	n/a	n/a	n/a
5.5251	0.5	DISTRACTOR	1	4	D	Correct Rejection
6.0252	1.0	ISI	n/a	n/a	n/a	n/a
7.0252	0.5	DISTRACTOR	1	5	E	Correct Rejection
7.5252	1.0	ISI	n/a	n/a	n/a	n/a
8.5252	0.5	DISTRACTOR	1	6	B	False Alarm
9.0252	1.0	ISI	n/a	n/a	n/a	n/a
9.1097	n/a	RESPONSE	n/a	n/a	n/a	n/a
10.0252	0.5	DISTRACTOR	1	7	E	False Alarm
10.5252	1.0	ISI	n/a	n/a	n/a	n/a
10.7719	n/a	RESPONSE	n/a	n/a	n/a	n/a
11.5252	0.5	TARGET	1	8	E	Hit
12.0252	1.0	ISI	n/a	n/a	n/a	n/a
12.1143	n/a	RESPONSE	n/a	n/a	n/a	n/a
13.0252	0.5	DISTRACTOR	1	9	B	Correct Rejection
13.5252	1.0	ISI	n/a	n/a	n/a	n/a
14.5252	0.5	TARGET	1	10	B	Hit
15.0252	1.0	ISI	n/a	n/a	n/a	n/a
15.7103	n/a	RESPONSE	n/a	n/a	n/a	n/a
16.0252	0.5	DISTRACTOR	1	11	J	Correct Rejection
16.5252	1.0	ISI	n/a	n/a	n/a	n/a
17.5252	0.5	DISTRACTOR	1	12	B	Correct Rejection
18.0253	1.0	ISI	n/a	n/a	n/a	n/a
19.0253	0.5	DISTRACTOR	1	13	A	Correct Rejection
19.5253	1.0	ISI	n/a	n/a	n/a	n/a
20.5253	0.5	DISTRACTOR	1	14	I	Correct Rejection
21.0253	1.0	ISI	n/a	n/a	n/a	n/a
22.0253	0.5	DISTRACTOR	1	15	E	Correct Rejection
22.5253	1.0	ISI	n/a	n/a	n/a	n/a
23.5253	0.5	DISTRACTOR	1	16	D	Correct Rejection
24.0253	1.0	ISI	n/a	n/a	n/a	n/a
25.0253	0.5	TARGET	1	17	D	Hit
25.5253	1.0	ISI	n/a	n/a	n/a	n/a
25.683	n/a	RESPONSE	n/a	n/a	n/a	n/a
26.5253	0.5	DISTRACTOR	1	18	C	Correct Rejection
27.0253	1.0167	ISI	n/a	n/a	n/a	n/a
28.042	0.5167	DISTRACTOR	1	19	J	Correct Rejection
28.5587	1.0167	ISI	n/a	n/a	n/a	n/a
29.5753	0.5167	DISTRACTOR	1	20	H	Correct Rejection
30.092	1.0167	ISI	n/a	n/a	n/a	n/a
31.1087	0.5167	DISTRACTOR	1	21	J	Correct Rejection
31.6254	1.0167	ISI	n/a	n/a	n/a	n/a
32.642	0.5167	DISTRACTOR	1	22	F	Correct Rejection
33.1587	1.0167	ISI	n/a	n/a	n/a	n/a
34.1754	0.5167	DISTRACTOR	1	23	G	Correct Rejection
34.692	1.0167	ISI	n/a	n/a	n/a	n/a
35.7087	0.5167	DISTRACTOR	1	24	D	Correct Rejection
36.2254	1.0167	ISI	n/a	n/a	n/a	n/a
37.2421	0.5167	DISTRACTOR	1	25	C	Correct Rejection
37.7587	1.0167	ISI	n/a	n/a	n/a	n/a
38.7754	0.5167	DISTRACTOR	1	26	G	False Alarm
39.0919	n/a	RESPONSE	n/a	n/a	n/a	n/a
39.2921	1.0167	ISI	n/a	n/a	n/a	n/a
40.3088	0.5167	TARGET	1	27	G	Hit
40.8254	1.0167	ISI	n/a	n/a	n/a	n/a
40.8339	n/a	RESPONSE	n/a	n/a	n/a	n/a
41.8421	0.5167	DISTRACTOR	1	28	F	Correct Rejection
42.3588	1.0167	ISI	n/a	n/a	n/a	n/a
43.3754	0.5167	TARGET	1	29	F	Hit
43.8921	1.0167	ISI	n/a	n/a	n/a	n/a
43.9024	n/a	RESPONSE	n/a	n/a	n/a	n/a
44.9088	0.5167	TARGET	1	30	F	Hit
45.4255	1.0167	ISI	n/a	n/a	n/a	n/a
45.4846	n/a	RESPONSE	n/a	n/a	n/a	n/a
46.4421	0.5167	DISTRACTOR	1	31	J	Correct Rejection
46.9588	1.0167	ISI	n/a	n/a	n/a	n/a
47.9755	0.5167	DISTRACTOR	1	32	C	Correct Rejection
48.4922	1.0167	ISI	n/a	n/a	n/a	n/a
49.5088	0.5167	DISTRACTOR	1	33	H	Correct Rejection
50.0255	1.0167	ISI	n/a	n/a	n/a	n/a
51.0422	0.5167	TARGET	1	34	H	Hit
51.5098	n/a	RESPONSE	n/a	n/a	n/a	n/a
51.5588	1.0167	ISI	n/a	n/a	n/a	n/a
52.5755	0.5167	DISTRACTOR	1	35	A	Correct Rejection
53.0922	1.0167	ISI	n/a	n/a	n/a	n/a
54.1089	0.5167	DISTRACTOR	1	36	C	Correct Rejection
54.6255	1.0167	ISI	n/a	n/a	n/a	n/a
55.6422	0.5167	DISTRACTOR	1	37	F	Correct Rejection
56.1589	1.0167	ISI	n/a	n/a	n/a	n/a
57.1756	0.5167	DISTRACTOR	1	38	H	Correct Rejection
57.6922	1.0167	ISI	n/a	n/a	n/a	n/a
58.7089	0.5167	TARGET	1	39	H	Hit
59.1651	n/a	RESPONSE	n/a	n/a	n/a	n/a
59.2256	1.0167	ISI	n/a	n/a	n/a	n/a
60.2422	0.5167	DISTRACTOR	1	40	I	Correct Rejection
60.7589	1.0167	ISI	n/a	n/a	n/a	n/a
61.7756	0.5167	DISTRACTOR	1	41	G	Correct Rejection
62.2923	1.0167	ISI	n/a	n/a	n/a	n/a
63.3089	0.5167	DISTRACTOR	1	42	D	Correct Rejection
63.8256	1.0167	ISI	n/a	n/a	n/a	n/a
64.8423	0.5167	DISTRACTOR	1	43	J	Correct Rejection
65.3589	1.0153	ISI	n/a	n/a	n/a	n/a
66.3743	0.518	DISTRACTOR	1	44	F	Correct Rejection
66.8923	1.0167	ISI	n/a	n/a	n/a	n/a
67.909	0.5167	TARGET	1	45	F	Hit
68.243	n/a	RESPONSE	n/a	n/a	n/a	n/a
68.4256	1.0167	ISI	n/a	n/a	n/a	n/a
69.4423	0.5167	TARGET	1	46	F	Hit
69.959	1.0167	ISI	n/a	n/a	n/a	n/a
70.033	n/a	RESPONSE	n/a	n/a	n/a	n/a
70.9757	0.5167	DISTRACTOR	1	47	J	Correct Rejection
71.4923	1.0167	ISI	n/a	n/a	n/a	n/a
72.509	0.5167	DISTRACTOR	1	48	I	Correct Rejection
73.0257	1.0167	ISI	n/a	n/a	n/a	n/a
74.0424	0.5167	DISTRACTOR	1	49	D	Correct Rejection
