onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.0647	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.098	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.6147	1.1167	T_INK	1	Incongruent	zielony	green	czerwony	red	hit	n/a
2.6979	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
2.7314	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.248	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.2814	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.798	1.1667	T_INK	2	Incongruent	żółty	yellow	czerwony	red	hit	n/a
5.9386	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
5.9647	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.4814	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.4981	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.0147	0.9333	T_INK	3	Incongruent	czerwony	red	zielony	green	hit	n/a
8.9238	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
8.9481	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.4647	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.4814	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.9981	0.8667	T_INK	4	Neutral	xxxxx	xxxxx	zielony	green	hit	n/a
11.8292	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
11.8648	0.5166	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.3814	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.3981	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.9147	1.2667	T_INK	5	Neutral	xxxxxxxx	xxxxxxxx	niebieski	blue	hit	n/a
15.1497	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
15.1814	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.6981	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.7148	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.2315	0.8167	T_INK	6	Neutral	xxxxx	xxxxx	czerwony	red	hit	n/a
18.0231	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
18.0482	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.5648	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
19.5815	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
