onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.0674	1.0167	ISI	n/a	n/a	n/a	n/a
1.084	0.5167	DISTRACTOR	1	1	H	Correct Rejection
1.6007	1.0167	ISI	n/a	n/a	n/a	n/a
2.6174	0.5167	DISTRACTOR	1	2	I	Correct Rejection
3.1341	1.0167	ISI	n/a	n/a	n/a	n/a
4.1507	0.5167	TARGET	1	3	I	Hit
4.6674	1.0167	ISI	n/a	n/a	n/a	n/a
4.7252	n/a	RESPONSE	n/a	n/a	n/a	n/a
5.6841	0.5166	DISTRACTOR	1	4	C	Correct Rejection
6.2007	1.0167	ISI	n/a	n/a	n/a	n/a
7.2174	0.5166	TARGET	1	5	C	Hit
7.7341	1.0167	ISI	n/a	n/a	n/a	n/a
7.7581	n/a	RESPONSE	n/a	n/a	n/a	n/a
8.7508	0.5167	DISTRACTOR	1	6	G	Correct Rejection
9.2674	1.0167	ISI	n/a	n/a	n/a	n/a
10.2841	0.5167	DISTRACTOR	1	7	B	Correct Rejection
10.8008	1.0167	ISI	n/a	n/a	n/a	n/a
11.8175	0.5167	DISTRACTOR	1	8	I	Correct Rejection
12.3341	1.0167	ISI	n/a	n/a	n/a	n/a
13.3508	0.5167	TARGET	1	9	I	Hit
13.7924	n/a	RESPONSE	n/a	n/a	n/a	n/a
13.8675	1.0166	ISI	n/a	n/a	n/a	n/a
14.8841	0.5167	TARGET	1	10	I	Hit
15.2451	n/a	RESPONSE	n/a	n/a	n/a	n/a
15.4008	1.0167	ISI	n/a	n/a	n/a	n/a
16.4175	0.5167	DISTRACTOR	1	11	D	Correct Rejection
16.9342	1.0167	ISI	n/a	n/a	n/a	n/a
17.9508	0.5166	DISTRACTOR	1	12	F	Correct Rejection
18.4675	1.0167	ISI	n/a	n/a	n/a	n/a
19.4841	0.5167	DISTRACTOR	1	13	H	Correct Rejection
20.0008	1.0167	ISI	n/a	n/a	n/a	n/a
21.0175	0.5167	DISTRACTOR	1	14	E	Correct Rejection
21.5342	1.0167	ISI	n/a	n/a	n/a	n/a
22.5509	0.5166	DISTRACTOR	1	15	A	Correct Rejection
23.0675	1.0167	ISI	n/a	n/a	n/a	n/a
24.0842	0.5167	TARGET	1	16	A	Hit
24.5198	n/a	RESPONSE	n/a	n/a	n/a	n/a
24.6009	1.0167	ISI	n/a	n/a	n/a	n/a
25.6176	0.5166	DISTRACTOR	1	17	C	Correct Rejection
26.1342	1.0167	ISI	n/a	n/a	n/a	n/a
27.1509	0.5167	DISTRACTOR	1	18	G	Correct Rejection
27.6676	1.0167	ISI	n/a	n/a	n/a	n/a
28.6843	0.5167	DISTRACTOR	1	19	A	Correct Rejection
29.2009	1.0167	ISI	n/a	n/a	n/a	n/a
30.2176	0.5167	TARGET	1	20	A	Hit
30.7343	1.0167	ISI	n/a	n/a	n/a	n/a
30.8255	n/a	RESPONSE	n/a	n/a	n/a	n/a
31.7509	0.5167	DISTRACTOR	1	21	I	Correct Rejection
32.2676	1.0166	ISI	n/a	n/a	n/a	n/a
33.2843	0.5167	DISTRACTOR	1	22	B	Correct Rejection
33.801	1.0166	ISI	n/a	n/a	n/a	n/a
34.8176	0.5167	TARGET	1	23	B	Hit
35.1516	n/a	RESPONSE	n/a	n/a	n/a	n/a
35.3343	1.0167	ISI	n/a	n/a	n/a	n/a
36.351	0.5166	DISTRACTOR	1	24	D	Correct Rejection
36.8676	1.0167	ISI	n/a	n/a	n/a	n/a
37.8843	0.5167	DISTRACTOR	1	25	B	Correct Rejection
38.401	1.0167	ISI	n/a	n/a	n/a	n/a
39.4176	0.5167	DISTRACTOR	1	26	A	Correct Rejection
39.9343	1.0167	ISI	n/a	n/a	n/a	n/a
40.951	0.5167	DISTRACTOR	1	27	G	Correct Rejection
41.4677	1.0167	ISI	n/a	n/a	n/a	n/a
42.4844	0.5167	DISTRACTOR	1	28	C	Correct Rejection
43.001	1.0167	ISI	n/a	n/a	n/a	n/a
44.0177	0.5166	DISTRACTOR	1	29	A	Correct Rejection
44.5343	1.0167	ISI	n/a	n/a	n/a	n/a
45.551	0.5166	DISTRACTOR	1	30	B	Correct Rejection
46.0677	1.0167	ISI	n/a	n/a	n/a	n/a
47.0844	0.5167	DISTRACTOR	1	31	I	Correct Rejection
47.6011	1.0166	ISI	n/a	n/a	n/a	n/a
48.6177	0.5167	DISTRACTOR	1	32	J	Correct Rejection
49.1344	1.0167	ISI	n/a	n/a	n/a	n/a
50.1511	0.5167	DISTRACTOR	1	33	C	Correct Rejection
50.6677	1.0167	ISI	n/a	n/a	n/a	n/a
51.6844	0.5167	DISTRACTOR	1	34	F	Correct Rejection
52.2011	1.0167	ISI	n/a	n/a	n/a	n/a
53.2178	0.5167	TARGET	1	35	F	Hit
53.7344	1.0166	ISI	n/a	n/a	n/a	n/a
53.797	n/a	RESPONSE	n/a	n/a	n/a	n/a
54.7511	0.5167	DISTRACTOR	1	36	J	Correct Rejection
55.2678	1.0167	ISI	n/a	n/a	n/a	n/a
56.2845	0.5166	DISTRACTOR	1	37	G	Correct Rejection
56.8011	1.0167	ISI	n/a	n/a	n/a	n/a
57.8178	0.5167	DISTRACTOR	1	38	F	Correct Rejection
58.3345	1.0166	ISI	n/a	n/a	n/a	n/a
59.3511	0.5167	DISTRACTOR	1	39	B	Correct Rejection
59.8678	1.0167	ISI	n/a	n/a	n/a	n/a
60.8845	0.5167	DISTRACTOR	1	40	F	Correct Rejection
61.4012	1.0167	ISI	n/a	n/a	n/a	n/a
62.4178	0.5167	TARGET	1	41	F	Hit
62.9279	n/a	RESPONSE	n/a	n/a	n/a	n/a
62.9345	1.0167	ISI	n/a	n/a	n/a	n/a
63.9512	0.5167	DISTRACTOR	1	42	D	Correct Rejection
64.4678	1.0167	ISI	n/a	n/a	n/a	n/a
65.4845	0.5167	DISTRACTOR	1	43	C	Correct Rejection
66.0012	1.0167	ISI	n/a	n/a	n/a	n/a
67.0178	0.5167	DISTRACTOR	1	44	D	Correct Rejection
67.5345	1.0167	ISI	n/a	n/a	n/a	n/a
68.5512	0.5167	DISTRACTOR	1	45	I	Correct Rejection
69.0679	1.0167	ISI	n/a	n/a	n/a	n/a
70.0846	0.5167	DISTRACTOR	1	46	F	Correct Rejection
70.6012	1.0167	ISI	n/a	n/a	n/a	n/a
71.6179	0.5167	DISTRACTOR	1	47	G	Correct Rejection
72.1346	1.0167	ISI	n/a	n/a	n/a	n/a
73.1512	0.5167	DISTRACTOR	1	48	I	Correct Rejection
73.6679	1.0166	ISI	n/a	n/a	n/a	n/a
74.6846	0.5167	DISTRACTOR	1	49	C	Correct Rejection
75.2013	1.0167	ISI	n/a	n/a	n/a	n/a
76.2179	0.5167	TARGET	1	50	C	Hit
76.513	n/a	RESPONSE	n/a	n/a	n/a	n/a
76.7346	1.1	ISI	n/a	n/a	n/a	n/a
87.9748	n/a	RESPONSE	n/a	n/a	n/a	n/a
88.0347	1.0167	ISI	n/a	n/a	n/a	n/a
89.0514	0.5167	DISTRACTOR	2	1	G	Correct Rejection
89.568	1.0166	ISI	n/a	n/a	n/a	n/a
90.5847	0.5167	DISTRACTOR	2	2	B	Correct Rejection
91.1013	1.0167	ISI	n/a	n/a	n/a	n/a
92.1181	0.5167	DISTRACTOR	2	3	C	Correct Rejection
92.6347	1.0166	ISI	n/a	n/a	n/a	n/a
93.6514	0.5167	DISTRACTOR	2	4	E	Correct Rejection
94.1681	1.0167	ISI	n/a	n/a	n/a	n/a
95.1847	0.5167	TARGET	2	5	C	Miss
95.7014	1.0166	ISI	n/a	n/a	n/a	n/a
96.718	0.5167	DISTRACTOR	2	6	C	False Alarm
97.2348	1.0167	ISI	n/a	n/a	n/a	n/a
97.2495	n/a	RESPONSE	n/a	n/a	n/a	n/a
98.2514	0.5167	DISTRACTOR	2	7	B	Correct Rejection
98.7681	1.0166	ISI	n/a	n/a	n/a	n/a
99.7847	0.5167	DISTRACTOR	2	8	D	Correct Rejection
100.3014	1.0167	ISI	n/a	n/a	n/a	n/a
101.3181	0.5167	DISTRACTOR	2	9	H	Correct Rejection
101.8348	1.0167	ISI	n/a	n/a	n/a	n/a
102.8515	0.5167	DISTRACTOR	2	10	B	Correct Rejection
103.3681	1.0167	ISI	n/a	n/a	n/a	n/a
104.3848	0.5167	TARGET	2	11	H	Miss
104.9015	1.0166	ISI	n/a	n/a	n/a	n/a
105.9181	0.5167	DISTRACTOR	2	12	H	False Alarm
106.4348	1.0167	ISI	n/a	n/a	n/a	n/a
106.6521	n/a	RESPONSE	n/a	n/a	n/a	n/a
107.4515	0.5166	DISTRACTOR	2	13	J	False Alarm
107.9681	1.0167	ISI	n/a	n/a	n/a	n/a
108.0569	n/a	RESPONSE	n/a	n/a	n/a	n/a
108.9848	0.5167	DISTRACTOR	2	14	D	Correct Rejection
109.5015	1.0167	ISI	n/a	n/a	n/a	n/a
110.5182	0.5167	DISTRACTOR	2	15	F	Correct Rejection
111.0349	1.0166	ISI	n/a	n/a	n/a	n/a
112.0515	0.5167	TARGET	2	16	D	Miss
112.5682	1.0167	ISI	n/a	n/a	n/a	n/a
113.5849	0.5167	TARGET	2	17	F	Miss
114.1016	1.0167	ISI	n/a	n/a	n/a	n/a
115.1182	0.5167	DISTRACTOR	2	18	A	Correct Rejection
115.6349	1.0167	ISI	n/a	n/a	n/a	n/a
116.6516	0.5167	DISTRACTOR	2	19	G	Correct Rejection
117.1682	1.0167	ISI	n/a	n/a	n/a	n/a
118.1849	0.5167	DISTRACTOR	2	20	G	Correct Rejection
118.7016	1.0166	ISI	n/a	n/a	n/a	n/a
119.7182	0.5167	DISTRACTOR	2	21	A	Correct Rejection
120.2349	1.0167	ISI	n/a	n/a	n/a	n/a
121.2516	0.5167	DISTRACTOR	2	22	C	False Alarm
121.5461	n/a	RESPONSE	n/a	n/a	n/a	n/a
121.7683	1.0167	ISI	n/a	n/a	n/a	n/a
122.7849	0.5167	DISTRACTOR	2	23	H	Correct Rejection
123.3016	1.0167	ISI	n/a	n/a	n/a	n/a
124.3183	0.5167	DISTRACTOR	2	24	F	Correct Rejection
124.835	1.0167	ISI	n/a	n/a	n/a	n/a
125.8516	0.5167	TARGET	2	25	H	Miss
126.3683	1.0167	ISI	n/a	n/a	n/a	n/a
127.385	0.5167	DISTRACTOR	2	26	A	Correct Rejection
127.9016	1.0167	ISI	n/a	n/a	n/a	n/a
128.9183	0.5167	DISTRACTOR	2	27	F	Correct Rejection
129.435	1.0167	ISI	n/a	n/a	n/a	n/a
130.4517	0.5166	DISTRACTOR	2	28	D	Correct Rejection
130.9683	1.0167	ISI	n/a	n/a	n/a	n/a
131.985	0.5166	DISTRACTOR	2	29	J	Correct Rejection
132.5017	1.0167	ISI	n/a	n/a	n/a	n/a
133.5184	0.5167	TARGET	2	30	D	Miss
134.035	1.0167	ISI	n/a	n/a	n/a	n/a
135.0517	0.5166	DISTRACTOR	2	31	H	Correct Rejection
135.5683	1.0167	ISI	n/a	n/a	n/a	n/a
136.585	0.5166	DISTRACTOR	2	32	G	Correct Rejection
137.1017	1.0167	ISI	n/a	n/a	n/a	n/a
138.1183	0.5167	DISTRACTOR	2	33	G	Correct Rejection
138.635	1.0167	ISI	n/a	n/a	n/a	n/a
139.6517	0.5167	DISTRACTOR	2	34	D	Correct Rejection
140.1684	1.0167	ISI	n/a	n/a	n/a	n/a
141.1851	0.5167	TARGET	2	35	G	Hit
141.7017	1.0167	ISI	n/a	n/a	n/a	n/a
141.8678	n/a	RESPONSE	n/a	n/a	n/a	n/a
142.7184	0.5167	DISTRACTOR	2	36	G	Correct Rejection
143.2351	1.0167	ISI	n/a	n/a	n/a	n/a
144.2518	0.5167	DISTRACTOR	2	37	F	Correct Rejection
144.7684	1.0167	ISI	n/a	n/a	n/a	n/a
145.7851	0.5167	DISTRACTOR	2	38	B	Correct Rejection
146.3018	1.0167	ISI	n/a	n/a	n/a	n/a
147.3185	0.5167	DISTRACTOR	2	39	C	Correct Rejection
147.8351	1.0166	ISI	n/a	n/a	n/a	n/a
148.8518	0.5167	DISTRACTOR	2	40	H	Correct Rejection
149.3685	1.0167	ISI	n/a	n/a	n/a	n/a
150.3851	0.5167	DISTRACTOR	2	41	H	Correct Rejection
150.9018	1.0167	ISI	n/a	n/a	n/a	n/a
151.9185	0.5167	TARGET	2	42	H	Hit
152.2123	n/a	RESPONSE	n/a	n/a	n/a	n/a
152.4352	1.0167	ISI	n/a	n/a	n/a	n/a
153.4518	0.5167	DISTRACTOR	2	43	C	Correct Rejection
153.9685	1.0167	ISI	n/a	n/a	n/a	n/a
154.9852	0.5167	DISTRACTOR	2	44	A	Correct Rejection
155.5018	1.0166	ISI	n/a	n/a	n/a	n/a
156.5185	0.5167	TARGET	2	45	C	Hit
157.0352	1.0167	ISI	n/a	n/a	n/a	n/a
157.4642	n/a	RESPONSE	n/a	n/a	n/a	n/a
158.0519	0.5167	DISTRACTOR	2	46	B	Correct Rejection
158.5685	1.0166	ISI	n/a	n/a	n/a	n/a
159.5852	0.5167	TARGET	2	47	C	Miss
160.1018	1.0167	ISI	n/a	n/a	n/a	n/a
161.1186	0.5167	DISTRACTOR	2	48	J	Correct Rejection
161.6352	1.0167	ISI	n/a	n/a	n/a	n/a
162.6519	0.5167	DISTRACTOR	2	49	G	Correct Rejection
163.1686	1.0166	ISI	n/a	n/a	n/a	n/a
164.1852	0.5167	DISTRACTOR	2	50	E	Correct Rejection
164.7019	1.1167	ISI	n/a	n/a	n/a	n/a
174.7048	n/a	RESPONSE	n/a	n/a	n/a	n/a
174.7687	1.0167	ISI	n/a	n/a	n/a	n/a
175.7853	0.5167	DISTRACTOR	3	1	E	Correct Rejection
176.302	1.0167	ISI	n/a	n/a	n/a	n/a
177.3187	0.5167	DISTRACTOR	3	2	F	Correct Rejection
177.8353	1.0167	ISI	n/a	n/a	n/a	n/a
178.852	0.5167	DISTRACTOR	3	3	G	Correct Rejection
179.3687	1.0166	ISI	n/a	n/a	n/a	n/a
180.3853	0.5167	DISTRACTOR	3	4	G	False Alarm
180.7551	n/a	RESPONSE	n/a	n/a	n/a	n/a
180.902	1.0167	ISI	n/a	n/a	n/a	n/a
181.9187	0.5167	DISTRACTOR	3	5	D	Correct Rejection
182.4354	1.0167	ISI	n/a	n/a	n/a	n/a
183.4521	0.5167	DISTRACTOR	3	6	B	Correct Rejection
183.9687	1.0166	ISI	n/a	n/a	n/a	n/a
