onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.0601	1.0334	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.0934	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.6101	1.4167	T_INK	1	Incongruent	żółty	yellow	czerwony	red	hit	n/a
3.0013	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
3.0268	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.5435	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.5601	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.0768	1.2	T_INK	2	Incongruent	zielony	green	niebieski	blue	hit	n/a
6.2421	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
6.2768	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.7934	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.8101	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.3268	0.8334	T_INK	3	Incongruent	zielony	green	czerwony	red	hit	n/a
9.1318	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
9.1602	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.6768	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.6935	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.2102	0.6667	T_INK	4	Neutral	xxxxx	xxxxx	czerwony	red	hit	n/a
11.8457	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
11.8768	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.3935	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.4102	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.9269	1.2333	T_INK	5	Incongruent	niebieski	blue	zielony	green	hit	n/a
15.1343	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
15.1602	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.6769	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.6935	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.2102	0.7667	T_INK	6	Neutral	xxxxxxxxx	xxxxxxxxx	żółty	yellow	hit	n/a
17.944	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
17.9769	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.4936	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
19.5102	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
20.0269	0.6	T_INK	7	Neutral	xxxxxxx	xxxxxxx	czerwony	red	hit	n/a
20.5941	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
20.6269	0.5166	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
21.1435	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
22.1602	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
22.6769	0.6334	T_INK	8	Incongruent	czerwony	red	niebieski	blue	hit	n/a
23.276	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
23.3103	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23.8269	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
24.8436	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.3603	0.7	T_INK	9	Neutral	xxxxx	xxxxx	niebieski	blue	hit	n/a
26.0379	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
26.0603	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
26.577	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
27.5936	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
28.1103	0.75	T_INK	10	Incongruent	czerwony	red	zielony	green	hit	n/a
28.8318	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
28.8603	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
29.377	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
30.3936	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
30.9103	0.5833	T_INK	11	Neutral	xxxxxxxxx	xxxxxxxxx	zielony	green	hit	n/a
31.4658	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
31.4937	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
32.0103	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
33.027	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
33.5437	1.1667	T_INK	12	Incongruent	zielony	green	żółty	yellow	hit	n/a
34.6907	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
34.7103	0.5166	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
35.227	1.0334	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
41.4117	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
41.4771	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
42.4937	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
43.0104	1.1667	INK	1	Neutral	xxxxxxx	xxxxxxx	niebieski	blue	hit	n/a
44.1575	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
44.1771	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
45.1938	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
45.7104	0.8	INK	2	Neutral	xxxxxxxx	xxxxxxxx	żółty	yellow	hit	n/a
46.4883	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
46.5104	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
47.5271	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
48.0438	0.4667	INK	3	Neutral	xxxxxxxxx	xxxxxxxxx	zielony	green	hit	n/a
48.4839	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
48.5105	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
49.5271	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
50.0438	0.4667	INK	4	Neutral	xxxxxxx	xxxxxxx	czerwony	red	hit	n/a
50.4795	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
50.5105	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
51.5271	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
52.0438	0.9333	INK	5	Incongruent	czerwony	red	zielony	green	hit	n/a
52.954	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
52.9771	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
53.3212	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
53.9938	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
54.5105	0.7333	INK	6	Neutral	xxxxxxxxx	xxxxxxxxx	żółty	yellow	hit	n/a
55.2209	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
55.2438	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
56.2605	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
56.7771	0.6834	INK	7	Incongruent	niebieski	blue	czerwony	red	hit	n/a
57.4402	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
57.4605	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
58.4772	0.5166	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
58.9938	0.6	INK	8	Incongruent	zielony	green	czerwony	red	hit	n/a
59.5634	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
59.5939	1.0166	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
60.6105	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
61.1272	0.5833	INK	9	Neutral	xxxxxxxx	xxxxxxxx	niebieski	blue	hit	n/a
