onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.0265	1.0	ISI	n/a	n/a	n/a	n/a
1.0265	0.5	DISTRACTOR	1	1	E	Correct Rejection
1.5265	1.0	ISI	n/a	n/a	n/a	n/a
2.5265	0.5	TARGET	1	2	E	Hit
2.9753	n/a	RESPONSE	n/a	n/a	n/a	n/a
3.0265	1.0	ISI	n/a	n/a	n/a	n/a
4.0265	0.5	DISTRACTOR	1	3	G	Correct Rejection
4.5265	1.0	ISI	n/a	n/a	n/a	n/a
5.5266	0.5	TARGET	1	4	G	Hit
5.8546	n/a	RESPONSE	n/a	n/a	n/a	n/a
6.0266	1.0	ISI	n/a	n/a	n/a	n/a
7.0266	0.5	TARGET	1	5	G	Hit
7.5266	1.0	ISI	n/a	n/a	n/a	n/a
7.5342	n/a	RESPONSE	n/a	n/a	n/a	n/a
8.5266	0.5	TARGET	1	6	G	Hit
8.8619	n/a	RESPONSE	n/a	n/a	n/a	n/a
9.0266	1.0	ISI	n/a	n/a	n/a	n/a
10.0266	0.5	DISTRACTOR	1	7	E	Correct Rejection
10.5266	1.0	ISI	n/a	n/a	n/a	n/a
11.5266	0.5	DISTRACTOR	1	8	C	Correct Rejection
12.0266	1.0	ISI	n/a	n/a	n/a	n/a
13.0266	0.5	DISTRACTOR	1	9	F	Correct Rejection
13.5266	1.0	ISI	n/a	n/a	n/a	n/a
14.5267	0.5	DISTRACTOR	1	10	G	Correct Rejection
15.0267	1.0	ISI	n/a	n/a	n/a	n/a
16.0267	0.5	DISTRACTOR	1	11	C	Correct Rejection
16.5267	1.0	ISI	n/a	n/a	n/a	n/a
17.5267	0.5	TARGET	1	12	C	Hit
17.8997	n/a	RESPONSE	n/a	n/a	n/a	n/a
18.0267	1.0	ISI	n/a	n/a	n/a	n/a
19.0267	0.5	DISTRACTOR	1	13	F	Correct Rejection
19.5267	1.0	ISI	n/a	n/a	n/a	n/a
20.5267	0.5	DISTRACTOR	1	14	J	Correct Rejection
21.0267	1.0	ISI	n/a	n/a	n/a	n/a
22.0267	0.5	DISTRACTOR	1	15	D	Correct Rejection
22.5268	1.0	ISI	n/a	n/a	n/a	n/a
23.5268	0.5	DISTRACTOR	1	16	I	Correct Rejection
24.0268	1.0	ISI	n/a	n/a	n/a	n/a
25.0268	0.5	DISTRACTOR	1	17	B	Correct Rejection
25.5268	1.0	ISI	n/a	n/a	n/a	n/a
26.5268	0.5	DISTRACTOR	1	18	H	Correct Rejection
27.0268	1.0	ISI	n/a	n/a	n/a	n/a
28.0268	0.5	TARGET	1	19	H	Hit
28.5268	1.0	ISI	n/a	n/a	n/a	n/a
28.6812	n/a	RESPONSE	n/a	n/a	n/a	n/a
29.5268	0.5	TARGET	1	20	H	Hit
30.0268	1.0	ISI	n/a	n/a	n/a	n/a
30.0568	n/a	RESPONSE	n/a	n/a	n/a	n/a
31.0269	0.5	DISTRACTOR	1	21	C	Correct Rejection
31.5269	1.0	ISI	n/a	n/a	n/a	n/a
