onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.036	1.0	ISI	n/a	n/a	n/a	n/a
1.036	0.5	DISTRACTOR	1	1	J	Correct Rejection
1.536	1.0	ISI	n/a	n/a	n/a	n/a
2.536	0.5	DISTRACTOR	1	2	I	Correct Rejection
3.036	1.0	ISI	n/a	n/a	n/a	n/a
4.036	0.5	DISTRACTOR	1	3	G	Correct Rejection
4.536	1.0	ISI	n/a	n/a	n/a	n/a
5.536	0.5	DISTRACTOR	1	4	I	Correct Rejection
6.036	1.0	ISI	n/a	n/a	n/a	n/a
7.0361	0.5	DISTRACTOR	1	5	D	Correct Rejection
7.5361	1.0	ISI	n/a	n/a	n/a	n/a
8.5361	0.5	DISTRACTOR	1	6	I	Correct Rejection
9.0361	1.0	ISI	n/a	n/a	n/a	n/a
10.0361	0.5	DISTRACTOR	1	7	J	Correct Rejection
10.5361	1.0	ISI	n/a	n/a	n/a	n/a
11.5361	0.5	TARGET	1	8	J	Hit
12.0361	1.0	ISI	n/a	n/a	n/a	n/a
12.2101	n/a	RESPONSE	n/a	n/a	n/a	n/a
13.0361	0.5	DISTRACTOR	1	9	H	Correct Rejection
13.5361	1.0	ISI	n/a	n/a	n/a	n/a
14.5361	0.5	DISTRACTOR	1	10	I	Correct Rejection
15.0361	1.0	ISI	n/a	n/a	n/a	n/a
16.0361	0.5	TARGET	1	11	I	Hit
16.4291	n/a	RESPONSE	n/a	n/a	n/a	n/a
16.5361	1.0	ISI	n/a	n/a	n/a	n/a
17.5361	0.5	DISTRACTOR	1	12	F	Correct Rejection
18.0361	1.0	ISI	n/a	n/a	n/a	n/a
19.0361	0.5	DISTRACTOR	1	13	C	Correct Rejection
19.5362	1.0	ISI	n/a	n/a	n/a	n/a
20.5362	0.5	DISTRACTOR	1	14	G	Correct Rejection
21.0362	1.0	ISI	n/a	n/a	n/a	n/a
22.0362	0.5	DISTRACTOR	1	15	B	Correct Rejection
22.5362	1.0	ISI	n/a	n/a	n/a	n/a
23.5362	0.5	DISTRACTOR	1	16	H	Correct Rejection
24.0362	1.0	ISI	n/a	n/a	n/a	n/a
25.0362	0.5	DISTRACTOR	1	17	J	Correct Rejection
25.5362	1.0	ISI	n/a	n/a	n/a	n/a
26.5362	0.5	DISTRACTOR	1	18	E	Correct Rejection
27.0362	1.0	ISI	n/a	n/a	n/a	n/a
28.0362	0.5	DISTRACTOR	1	19	D	Correct Rejection
28.5362	1.0	ISI	n/a	n/a	n/a	n/a
29.5362	0.5	DISTRACTOR	1	20	J	Correct Rejection
30.0362	1.0	ISI	n/a	n/a	n/a	n/a
31.0362	0.5	DISTRACTOR	1	21	I	Correct Rejection
31.5362	1.0	ISI	n/a	n/a	n/a	n/a
32.5363	0.5	TARGET	1	22	I	Hit
33.0363	1.0	ISI	n/a	n/a	n/a	n/a
33.0821	n/a	RESPONSE	n/a	n/a	n/a	n/a
34.0363	0.5	DISTRACTOR	1	23	F	Correct Rejection
34.5363	1.0	ISI	n/a	n/a	n/a	n/a
35.5363	0.5	DISTRACTOR	1	24	B	Correct Rejection
36.0363	1.0167	ISI	n/a	n/a	n/a	n/a
37.053	0.5167	DISTRACTOR	1	25	J	Correct Rejection
37.5696	1.0167	ISI	n/a	n/a	n/a	n/a
38.5863	0.5167	TARGET	1	26	J	Hit
39.103	1.0167	ISI	n/a	n/a	n/a	n/a
39.1391	n/a	RESPONSE	n/a	n/a	n/a	n/a
40.1197	0.5167	DISTRACTOR	1	27	E	Correct Rejection
40.6363	1.0167	ISI	n/a	n/a	n/a	n/a
41.653	0.5167	DISTRACTOR	1	28	J	Correct Rejection
42.1697	1.0167	ISI	n/a	n/a	n/a	n/a
43.1863	0.5167	DISTRACTOR	1	29	A	Correct Rejection
43.703	1.0167	ISI	n/a	n/a	n/a	n/a
44.7197	0.5167	DISTRACTOR	1	30	E	Correct Rejection
45.2364	1.0167	ISI	n/a	n/a	n/a	n/a
46.253	0.5167	DISTRACTOR	1	31	J	Correct Rejection
46.7697	1.0167	ISI	n/a	n/a	n/a	n/a
47.7864	0.5167	TARGET	1	32	J	Hit
48.2008	n/a	RESPONSE	n/a	n/a	n/a	n/a
48.3031	1.0167	ISI	n/a	n/a	n/a	n/a
49.3197	0.5167	TARGET	1	33	J	Hit
49.8364	1.0167	ISI	n/a	n/a	n/a	n/a
49.9906	n/a	RESPONSE	n/a	n/a	n/a	n/a
50.8531	0.5167	DISTRACTOR	1	34	H	Correct Rejection
51.3697	1.0167	ISI	n/a	n/a	n/a	n/a
52.3864	0.5167	DISTRACTOR	1	35	D	Correct Rejection
52.9031	1.0167	ISI	n/a	n/a	n/a	n/a
53.9198	0.5167	DISTRACTOR	1	36	C	Correct Rejection
54.4364	1.0167	ISI	n/a	n/a	n/a	n/a
55.4531	0.5167	DISTRACTOR	1	37	E	Correct Rejection
55.9698	1.0166	ISI	n/a	n/a	n/a	n/a
56.9863	0.5168	DISTRACTOR	1	38	I	Correct Rejection
57.5031	1.0167	ISI	n/a	n/a	n/a	n/a
58.5198	0.5167	DISTRACTOR	1	39	A	Correct Rejection
59.0365	1.0167	ISI	n/a	n/a	n/a	n/a
60.0531	0.5167	TARGET	1	40	A	Hit
60.3787	n/a	RESPONSE	n/a	n/a	n/a	n/a
60.5698	1.0167	ISI	n/a	n/a	n/a	n/a
61.5865	0.5167	DISTRACTOR	1	41	F	Correct Rejection
62.1032	1.0167	ISI	n/a	n/a	n/a	n/a
63.1198	0.5167	TARGET	1	42	F	Hit
63.6365	1.0167	ISI	n/a	n/a	n/a	n/a
63.6551	n/a	RESPONSE	n/a	n/a	n/a	n/a
64.6532	0.5167	DISTRACTOR	1	43	I	Correct Rejection
65.1698	1.0167	ISI	n/a	n/a	n/a	n/a
66.1865	0.5167	DISTRACTOR	1	44	H	Correct Rejection
66.7032	1.0167	ISI	n/a	n/a	n/a	n/a
67.7199	0.5167	TARGET	1	45	H	Hit
68.034	n/a	RESPONSE	n/a	n/a	n/a	n/a
68.2365	1.0167	ISI	n/a	n/a	n/a	n/a
69.2532	0.5167	DISTRACTOR	1	46	D	Correct Rejection
69.7699	1.0167	ISI	n/a	n/a	n/a	n/a
70.7866	0.5167	TARGET	1	47	D	Hit
71.1186	n/a	RESPONSE	n/a	n/a	n/a	n/a
71.3032	1.0167	ISI	n/a	n/a	n/a	n/a
