onset	duration	condition	trial_type	braille_stimulus	response_val	response_type
2.011	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
7.011	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
8.027	5.008	LEXICAL_DECISION	PSEUDOWORD	SAMAT	n/a	n/a
14.0	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	FALSE_ALARM
15.06	1.009	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
16.077	5.008	LEXICAL_DECISION	PSEUDOWORD	BLOSK	n/a	n/a
22.064	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	CORRECT_REJECTION
23.111	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
24.127	5.008	LEXICAL_DECISION	WORD	OBCE	n/a	n/a
29.56	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
31.161	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
32.177	5.008	LEXICAL_DECISION	WORD	BOM	n/a	n/a
36.4	n/a	LEXICAL_DECISION	RESPONSE	n/a	NO	MISS
39.211	1.008	LEXICAL_DECISION	FIXCROSS	n/a	n/a	n/a
40.227	5.008	LEXICAL_DECISION	WORD	TAMA	n/a	n/a
44.56	n/a	LEXICAL_DECISION	RESPONSE	n/a	YES	HIT
49.269	2.008	6_DOT_DETECTION	CUE	n/a	n/a	n/a
54.269	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
55.286	5.008	6_DOT_DETECTION	NO_6-DOT	LKROR	n/a	n/a
59.024	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
62.319	1.009	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
63.336	5.008	6_DOT_DETECTION	NO_6-DOT	KCSR	n/a	n/a
66.264	n/a	6_DOT_DETECTION	RESPONSE	n/a	NO	CORRECT_REJECTION
70.369	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
71.386	5.008	6_DOT_DETECTION	6-DOT	##CU	n/a	n/a
73.96	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
78.419	1.009	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
79.436	5.008	6_DOT_DETECTION	6-DOT	#B#	n/a	n/a
83.04	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
86.469	1.008	6_DOT_DETECTION	FIXCROSS	n/a	n/a	n/a
87.486	5.008	6_DOT_DETECTION	6-DOT	#PI#	n/a	n/a
90.424	n/a	6_DOT_DETECTION	RESPONSE	n/a	YES	HIT
95.528	2.008	LEXICAL_DECISION	CUE	n/a	n/a	n/a
