global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
553.5414914348395	n/a	306408.1827399065	n/a	693.2537391725928	n/a	480600.7468767813	n/a	474.622173897102	n/a	n/a	225266.20795481093	479.44759735824914	615.3688448152241	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0395804	n/a	0.00156660806416	n/a	0.0734787999999999	n/a	n/a	0.0053991340494399	-0.533211	n/a	n/a	0.284313970521	0.00485905	n/a	n/a	2.36103669025e-05	0.00243485	n/a	5.9284945225000005e-06	n/a	0.000484299	n/a	n/a	2.3454552140100003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
548.2108327366211	-5.330658698218372	300535.1171297796	28.415922156891185	643.3744021002203	-49.87933707237244	413930.621277816	2487.9482667793477	474.6872011428451	0.0650272457430674	0.0042285426889292	225327.93892882788	478.0294976955994	591.7061334170496	1.303756	37.727654	0.16666135	0.121774	-0.0035626585	0.0061557363	-0.1227103929	0.0379685372	-0.0315584217	0.0276349683	0.0170401427	-0.0700905783	-0.0350004366	-0.1032453557	0.0260165107	0.0470303484	-0.0417074553	0.0339791133	-0.0935104578	0.0787142546	-0.0192582243	0.0599865425	-0.1146683565	0.0195982234	-0.0935787917	0.0094966522	-0.0552735185	0.0512657383	-0.0173315864	0.0740669403	-0.0164641988	0.0741872782	-0.0974802355	0.0444958239	0.1048694777	-0.1026541315	-0.0069404686	0.0589942542	-0.0911281609	0.0566050279	-0.0255346716	0.0517735862	-0.0202412999	0.0834984462	-0.0069350923	0.0972822885	-0.0593412704	0.0350086451	-0.0265769434	0.1109060984	-0.098390651	0.1183651897	-0.057460414	0.0015225994	0.1181339321	-0.0329344983	0.1137173938	-0.0290696195	-0.0459675096	0.017622906	-0.0162362217	0.0540798403	-0.0544995205	0.0486501718	-0.1016186747	0.101572741	-0.0409840329	0.1134707885	-0.0670607674	0.0488063001	-0.017024661	0.0177175686	-0.0591606828	0.031861871	-0.0190203104	0.0345602779	-0.0678395727	0.0012697012	0.1259054382	-0.0248294622	-0.0258166972	0.1022789896	-0.0613724732	0.1248862734	-0.0166860791	0.0592692528	-0.0199021122	0.1439391373	-0.051560492	0.068534346	-0.013224415	0.0739322235	-0.0506799674	0.1126010929	-0.0397326871	0.0081541598	-0.0079224954	0.0934516642	0.0934450686	0.0934340765	0.0934186881	0.0	-0.0349052	0.0046752	0.0012183729870399	2.185749504000004e-05	0.0585518	-0.0149269999999998	0.0002228153289999	0.00342831328324	-0.540379	-0.007168	5.138022400000091e-05	0.292009463641	0.00703327	0.00217422	4.7272326084e-06	4.9466886892900006e-05	0.00184556	-0.00058929	3.4060917136e-06	3.4726270410000014e-07	0.000449986	-3.431300000000001e-05	1.1773819690000003e-09	2.02487400196e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
546.2068703980175	-2.0039623386036283	298341.94526999665	4.015865054541723	643.2277303207666	-0.1466717794537544	413741.9130536048	0.0215126108881307	472.80624276210807	-1.8809583807370127	3.5380044300648064	223545.7431948215	476.2093633146095	590.7718401349696	0.863735	24.994486	0.15064645	0.102708	-0.0039059913	-0.009247398	-0.08322644	-0.0304415849	0.0280255949	-0.0680993908	-0.010915897	-0.0613400126	0.0083619378	-0.0321185298	-0.0251819411	0.0151986214	-0.0940180969	0.0674352826	0.0279455395	0.0250309901	-0.0174257834	0.07427266	-0.055593169	0.0947110189	-0.0623518276	0.101638914	-0.071360217	0.0686892595	0.0141193991	-0.0379954112	0.0454632912	0.0304783088	0.0020924168	0.0402218697	-0.0723012158	0.0393876083	-0.1206473033	-0.0176262745	-0.1740505816	0.0698875948	0.0177170154	-0.0190111359	0.0882028674	0.070887633	-0.0324405794	-0.1127552458	-0.1094051616	0.0386234285	0.0710760552	0.0333628602	0.0153837743	-0.0296171229	-0.0074042463	0.033545614	-0.0090721883	0.0087244085	0.0484385282	-0.0039300607	-0.0489112931	0.1046753184	0.0707199406	-0.0237533691	-0.0100303515	0.048384937	-0.0498468411	0.0307424397	-0.081519853	0.0181762822	-0.0869345869	0.0821254775	0.0515809679	-0.0366531971	-0.0600537161	-0.0207774796	0.1115898268	0.0070782542	0.0162373067	-0.0154462604	-0.0279162907	0.0885933058	-0.0932417827	0.0575246355	-0.1145825322	-0.0493969834	0.1051942904	0.0720987392	-0.0555045398	-0.0598923163	-0.0415689317	-0.0952264978	-0.1493618163	0.0458325988	0.0480675484	-0.0061004972	-0.0142610671	0.039632993	-0.012566643	0.0934340765	0.0933747261	0.0932758368	0.0931374504	0.0	-0.0359694	-0.0010642	0.0012937977363599	1.1325216400000026e-06	0.151798	0.0932461999999999	0.0086948538144399	0.0230426328039999	-0.506959	0.03342	0.0011168964	0.257007427681	0.00681006	-0.00022321	4.9822704100000273e-08	4.63769172036e-05	0.00207458	0.0002290199999999	4.3038821764e-06	5.245016039999996e-08	0.000456077	6.091000000000007e-06	3.710028100000008e-11	2.08006229929e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
545.9161969860376	-0.2906734119799239	298024.49413169816	0.0844910324320505	637.5972079611383	-5.63052235962823	406530.1995998391	31.70278204227345	472.8192424591783	0.0129996970702563	0.0001689921239184	223558.03603967125	476.0616645842437	587.3201253873198	0.872533	25.249081	0.1885808499999999	0.11433	-0.0040906438	-0.0158007982	-0.1319136106	0.0605005221	-0.030582741	0.0290062689	0.0031351095	-0.0060358215	0.0054075398	-0.0633901606	-0.0284101745	0.0318520493	-0.0986319432	-0.050505358	-0.1130551294	-0.0280152992	0.0081712692	0.0248857852	0.0126417986	0.0065833629	-0.0897799007	0.0227851918	-0.0918335628	0.0116130182	0.0928142649	-0.0251214269	0.027441275	0.0361253266	0.0125991968	0.058209293	-0.0266955901	-0.0261604577	0.0105295679	0.0345256864	0.0073260584	0.0552156121	0.0708176168	0.0741975477	0.0148038742	0.0235914202	0.0707405395	0.000208532	-0.0098203606	0.0345882635	-0.0591409097	-0.0150005541	0.0568307416	-0.0184238796	-0.1192281822	0.0262149545	-0.0635959109	0.0067233563	0.0722638579	0.0220509062	-0.035706661	0.0859658922	-0.0764526568	0.0638537893	-0.0656476209	0.0524925132	0.0344253665	-0.001271496	-0.0064064466	0.0571701395	-0.0664245741	0.0617494197	0.0344129528	0.0035624711	0.0297514707	0.0700181618	0.1149450605	0.0617951082	0.0477090299	0.0608923799	0.0488167167	0.0161010177	-0.0002637952	0.0306234341	0.0255588299	0.0594277517	0.0260618887	0.0169184604	-0.0978438541	0.03713266	0.0105801146	-0.0156043278	-0.0041990659	0.0062762636	-0.0312440411	-0.0422014733	0.0086027364	0.1166495056	0.0067429709	0.0933989044	0.093234094	0.0929596255	0.0925758217	0.0	-0.0358648	0.0001045999999999	0.00128628387904	1.094115999999924e-08	0.0879994	-0.0637985999999999	0.0040702613619599	0.00774389440036	-0.565919	-0.0589599999999999	0.0034762815999999	0.3202643145609999	0.00785443	0.00104437	1.090708696900002e-06	6.169207062490002e-05	0.00233267	0.0002580899999999	5.441349328899999e-06	6.661044809999995e-08	0.00046797	1.1893000000000016e-05	1.4144344900000039e-10	2.189959209e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
545.3729704114578	-0.5432265745797622	297431.67685541685	0.2950951113296619	640.291220090352	2.694012129213661	409972.8465247916	7.257701352350323	472.8509939316685	0.031751472490157	0.0010081560052932	223588.0624621668	476.0682994361039	586.5955002671565	0.832438	24.08881	0.1420883499999999	0.0866683	-0.0055978754	-0.0186234729	-0.088800564	-0.0066822376	0.0378394549	-0.0420386365	0.0748285929	-0.0851570939	0.0056526923	-0.0368954497	-0.0276170974	0.027153579	-0.0652952897	0.0434453294	0.0265884461	0.0162156298	0.0552779975	0.095418449	-0.0793001056	0.0197778773	-0.0539517028	0.0555379697	-0.0662824017	0.0631611408	0.0477525226	0.1179740825	-0.0079933517	0.0661775309	-0.1567981633	0.0141796997	-0.0160143743	0.0040738815	-0.1151446816	0.0020482428	-0.0978254589	0.0370418169	-0.0256536914	0.1017410337	0.0162273456	0.0053726911	0.0253682929	0.0351415984	0.0581107088	0.0745869815	0.0329239312	0.0687041159	0.0127476441	0.0042593823	0.033660449	0.044525892	-0.0385935967	0.0064460134	0.0481300703	0.0183909653	-0.0490117255	0.0593779526	0.0308382993	-0.0441223908	-0.0134730322	0.0746386427	-0.057277598	0.1039803976	0.00751671	0.025848067	-0.0678802663	0.0200546806	-0.0008522998	0.0473756654	-0.0479451314	0.0022354499	0.0838120093	-0.0286550128	-0.078450075	-0.0642809625	0.0341755629	0.1335345296	-0.0987892972	0.0569265059	-0.0263027066	0.1761189998	0.0020304527	0.0722019293	-0.0187462343	-0.0303870722	0.0028555226	0.0154872963	-0.0059185345	0.0549979252	-0.0082705044	0.0841336933	-0.0058246823	0.0123467695	0.026623345	0.0933461545	0.0930232783	0.0924859781	0.0917354927	0.0	-0.0360059	-0.0001410999999999	0.00129642483481	1.9909209999999484e-08	0.117151	0.0291516	0.00084981578256	0.013724356801	-0.503573	0.0623459999999999	0.0038870237159999	0.253585766329	0.00716681	-0.00068762	4.72821264400001e-07	5.13631655761e-05	0.00202822	-0.0003044499999999	4.113676368399999e-06	9.268980249999996e-08	0.000451047	-1.6923000000000014e-05	2.863879290000005e-10	2.03443396209e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
545.2057773681618	-0.167193043296038	297249.3396756216	0.0279535137265908	636.6767514445819	-3.614468645770103	405357.2858300259	13.06438359125516	472.622895264712	-0.2280986669564981	0.0520290018673314	223372.40112839887	476.0489810923343	584.921867515394	0.879835	25.460382	0.0597512499999999	0.0378806	-0.005070691	-0.0283933931	-0.1173075185	0.0463047324	0.0231502366	-0.0290826118	-0.0657694555	0.0259667926	0.0061761679	-0.0558496216	-0.0599539261	0.0072231251	-0.1360870022	-0.0040407278	0.0219624132	-0.0501050522	0.0466462632	-0.0669538623	-0.0145232158	0.0430711206	-0.0911017375	0.0208692527	-0.1041343627	0.1009898762	0.0638598053	0.0486500757	0.0247722389	0.0805062805	0.0123618671	0.055692766	-0.0787597592	-0.1554215815	-0.0191769274	0.0297359109	0.0149023853	0.0217593553	0.0155058806	0.092390512	-0.0120429793	0.0557851797	0.0789060307	-0.050229502	0.0603309005	-0.0290046357	-0.0738120427	-0.0104089628	-0.0133454518	-0.0503727711	0.0300627711	0.0265186365	0.0867098433	0.005364645	0.0730343768	0.0321362975	-0.0451190122	0.1607983387	0.0179488945	0.0095086482	0.0435079506	0.0187561766	0.0725040696	0.0289195654	0.0066727105	0.0495919485	-0.0800274136	0.0081264868	0.0032252347	0.0116614442	-0.0721024808	0.0730267251	0.1138429693	0.0712131883	0.0112367704	0.0884392868	-0.0028936994	-0.0666311058	-0.0745763101	0.0657728391	0.0465439346	0.1420474818	0.0185119266	0.028520564	-0.0019202302	0.0071481692	0.0715687744	-0.0275886496	0.0042594552	0.0252370925	-0.0632831412	-0.0130447866	-0.0215259426	-0.0679217466	-0.017842809	0.0932758368	0.0927424375	0.0918556968	0.0906189933	0.0	-0.0357736	0.0002322999999999	0.00127975045696	5.396328999999897e-08	0.116692	-0.000459	2.1068100000000099e-07	0.013617022864	-0.526556	-0.0229829999999999	0.0005282182889999	0.277261221136	0.00743887	0.00027206	7.40166436000001e-08	5.53367868769e-05	0.00247766	0.00044944	6.1387990756e-06	2.0199631360000018e-07	0.000451008	-3.900000000001775e-08	1.521000000001385e-15	2.03408216064e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
548.6087278135758	3.402950445414035	300971.5362332301	11.58007173394358	643.6093274736777	6.932576029095799	414232.9664111197	48.06061039919367	474.5483747318756	1.9254794671635975	3.707471178468612	225196.1599606646	477.8929103436501	594.525402784908	0.941927	27.25716	0.1495610999999999	0.104974	-0.017110632	-0.0086617061	-0.1127645529	-0.0642715496	0.0572748483	-0.0928899105	0.0547622835	-0.0855186327	-0.017975338	-0.1353891484	-0.0097257998	0.0180616097	-0.0836107373	0.0751599652	0.0637045523	0.0155030672	0.0115378878	0.0512212121	0.0289128341	-0.0233660304	-0.0096692262	0.0082028552	-0.0183760071	-0.0673146885	-0.0497930053	-0.0530525907	0.0279494341	-0.0002907302	0.095422014	0.0101274192	0.0099507797	0.0099209648	-0.0654604784	-0.0641423252	-0.1185623097	0.011411305	0.1120116238	0.0471224048	0.0158884012	0.0639529977	-0.1354697423	-0.0254863427	0.075172179	-0.0722539067	0.0158521522	0.0109644737	-0.00529867	0.0142547111	-0.0373417618	-0.0188277756	0.0978063805	-0.0169392586	0.1379594671	-0.0011253287	-0.041848443	0.0362722593	0.0656902689	-0.0415011062	-0.0390285206	0.0470772874	-0.0474446795	-0.0409711622	0.003441903	-0.041545524	0.0464374397	0.0440827647	0.0149925559	0.0204933378	0.0188736601	0.0187585592	-0.0401188222	0.0422181157	0.034673022	-0.0370968041	-0.052434096	-0.0156418625	-0.033547067	-0.0303854019	-0.0439043404	0.0137866404	0.2111981221	0.0767859502	0.030490541	-0.0181828059	-0.0699272652	0.0767785021	-0.0856542223	0.0032747993	0.0163782665	-0.0287660634	0.0193646323	-0.0281846753	-0.0484051286	0.0931879645	0.0923917831	0.091069849	0.0892296847	0.0	-0.0360366	-0.0002629999999999	0.00129863653956	6.916899999999967e-08	0.119995	0.003303	1.0909809000000005e-05	0.014398800025	-0.560693	-0.0341369999999999	0.0011653347689999	0.314376640249	0.00919163	0.0017527599999999	3.072167617599997e-06	8.448606205689999e-05	0.00201818	-0.0004594799999999	4.0730505124e-06	2.1112187040000001e-07	0.000426086	-2.4921999999999976e-05	6.211060839999988e-10	1.81549279396e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
546.8223537515373	-1.786374062038476	299014.68656237144	3.191132289523845	638.2842764249071	-5.325051048770547	407406.8175312673	28.356168672012306	473.43969039036654	-1.108684341509047	1.2291809691073492	224145.14043692613	476.6981307349775	591.7686807212361	0.881105	25.497126	0.1308904	0.0789143999999999	-0.0168388772	-0.0308881483	-0.1377845178	0.0144902637	0.0134849616	-0.0069222165	-0.0541223492	0.0437835257	-0.0020430778	-0.11084192	-0.0339564697	0.0003437889	-0.1148998318	0.0205886449	0.0154933446	-0.0091026652	0.0340865338	-0.0941602843	0.0426293975	-0.0611435419	-0.0412802178	-0.0058707428	-0.0012810095	0.0109968768	0.0947542627	-0.0420972867	0.0462031645	-0.0133396882	0.0211435609	0.0863283678	-0.0308181505	-0.0920579073	-0.0077238308	0.1719409259	0.0366662151	0.0746529323	-0.0948248699	-0.0726408479	-0.0988408703	-0.0675654642	-0.0433899903	-0.0475877728	-0.0153053985	-0.0362074692	0.0648238307	0.0101922366	-0.000593383	-0.0389640054	0.0379704401	0.0611449243	8.91619e-05	-0.0009722168	0.1136335912	0.0192415734	-0.0195583262	0.0993450043	0.030751469	0.0626998976	0.0350160378	-0.0058228767	0.0466682057	-0.0453692841	0.049892256	-0.0191587883	0.0359119776	0.0363970893	-0.0217547854	-0.0407951863	0.0307015027	0.0723021788	0.0575046239	0.0489691531	0.0760428258	0.1059389964	0.1117076141	-0.0267912872	-0.0343126541	0.0785375453	-0.019630837	0.0168263494	-0.0768731628	-0.1330065659	0.1391044568	-0.0469576792	-0.021443733	-0.0307998057	-0.0747316791	-0.0373976024	0.0407975876	0.0075273894	-0.014467469	-0.034038797	0.0130830585	0.0930825541	0.091971579	0.0901297655	0.0875717494	0.0	-0.0360404	-3.799999999998249e-06	0.00129891043216	1.4439999999986696e-11	0.153932	0.033937	0.001151719969	0.023695060624	-0.614429	-0.053736	0.002887557696	0.377522996041	0.0100123	0.00082067	6.734992489000013e-07	0.00010024615129	0.0020511	3.2920000000000085e-05	4.20701121e-06	1.0837264000000054e-09	0.000415404	-1.0681999999999977e-05	1.1410512399999949e-10	1.7256048321600006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
546.8933174972707	0.0709637457333656	299092.3007231705	0.0050358532085097	638.7507678414695	0.4664914165623486	408002.54341806687	0.2176142417263466	472.9119947225669	-0.5276956677996623	0.2784627178145315	223645.7547524771	476.0755471457665	593.2820855254662	0.834638	24.152487	0.12317285	0.0776247999999999	-0.022499965	-0.0371278567	-0.1392088479	-0.0361521773	0.044416198	-0.0329860672	0.0796109959	-0.0597179351	0.0074184556	-0.1367670842	-0.0588719939	-0.0294664182	-0.0614422331	0.0406208409	-0.0543475354	0.0544122357	0.0647106149	0.0193713145	0.0030624617	-0.0361339211	0.0453869889	-0.0551524267	0.0184978521	0.0338037644	0.0220263914	0.0075309187	0.0157713377	0.0323484335	0.0038217748	-0.0157368613	0.0520471981	-0.046306384	-0.0366885048	-0.1163957451	0.0084129233	0.0478515816	0.0567734874	-0.0059718698	0.0284087693	-0.1253965106	0.0372921014	-0.0778557099	-0.0616684074	-0.0038973583	-0.1044738939	-0.0586049812	0.0151413526	-0.0054707791	-0.0708268357	0.0022085079	-0.1386050686	0.009972697	0.133708722	0.0630106025	0.0061088719	0.0432348474	0.0272420442	0.0645453283	-0.0307094935	0.064503986	-0.0440575063	0.0082009488	0.0470957451	-0.0174308393	0.0322582398	-0.0593755848	-0.0114170367	-0.0238704334	-0.0119105878	0.0321854624	0.0016693086	0.0424126259	-0.0373253619	0.0034956044	-0.0288294746	-0.0338235789	-0.0537045939	0.0040366188	-0.0333189063	-0.0106687822	0.0541055416	-0.0313445513	-0.1039580109	-0.0303488454	-0.0014724212	-0.0904039565	0.1143915166	-0.1461938129	0.0140161429	-0.1098789117	0.0619489511	0.0644876165	0.0307136485	0.0929596255	0.0914821417	0.0890370386	0.0856501786	0.0	-0.0361293	-8.890000000000287e-05	0.00130532631849	7.90321000000051e-09	0.134103	-0.019829	0.000393189241	0.017983614609	-0.648992	-0.034563	0.001194600969	0.421190616064	0.0111146	0.0011023	1.2150652900000012e-06	0.00012353433316	0.00190717	-0.00014393	3.6372974089e-06	2.0715844900000063e-08	0.000543013	0.0001276089999999	1.6284056880999984e-08	2.94863118169e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
546.8581696391116	-0.0351478581591209	299053.8577010393	0.0012353719331736	638.4636874408461	-0.2870804006233811	407635.8801805624	0.082415156422081	472.7016412173192	-0.2103535052476672	0.0442485971699803	223446.8416095472	476.0667273226109	594.6664568031441	0.809481	23.42449	0.11888105	0.0635331	-0.0219158269	-0.0341460435	-0.1105532359	-0.0495015406	0.0514266013	-0.0730875086	-0.0578248202	0.0590306373	0.0165490664	-0.1158623014	-0.0688758817	-0.0351784879	-0.1070703375	0.0916989925	0.0929633204	-0.0621117967	0.0787375686	-0.0446235759	0.061673089	0.0078907407	0.0022746438	0.0699177935	-0.0119048813	-0.0471977488	-0.0105127449	-0.0159283077	-0.0040441715	0.0122143008	0.0918692544	0.0069539828	0.0432552137	-0.0635683288	0.0075858296	-0.1519866431	0.0748627607	-0.0850731343	-0.0629614889	-0.0393538845	-0.0241020055	0.0343303082	-0.0678802585	-0.0358979486	0.0128383395	-0.0365708354	-0.0203860006	0.0243151801	0.0077555847	-0.1799967682	0.0313857157	-0.0720859507	-0.076098827	0.0165332363	0.1188144897	0.0605486968	-0.0130188466	0.104876811	0.1202081502	-0.0413635439	0.0425805805	0.0361143617	0.0432038914	-0.0277354025	0.063287464	-0.0902198873	-0.0380034496	0.0535228002	-0.0001806183	0.0450291808	-0.0085117024	0.0457857803	-0.0719035404	0.0614715126	-0.0104869186	0.0257297768	-0.1038976028	-0.0778595051	-0.0090250659	-0.0088085207	0.0534846002	-0.1017866803	-0.0215521069	0.0677337592	0.0517533264	-0.0027619472	-0.0296894698	-0.0401746832	0.0085629608	-0.0064940109	0.0255366536	-0.1069637839	0.1611190086	-0.0852183574	-0.0037189307	0.0928192018	0.0909238394	0.0877935189	0.0834707573	0.0	-0.0245014	0.0116279	0.0006003186019599	0.00013520805841	0.176752	0.0426489999999999	0.0018189372009999	0.0312412695039999	-0.615988	0.033004	0.001089264016	0.3794412161439999	0.0107477	-0.0003668999999999	1.346156099999999e-07	0.00011551305529	0.00174582	-0.00016135	3.0478874724e-06	2.60338225e-08	0.000646766	0.000103753	1.0764685009000011e-08	4.18306258756e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
