onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.0628	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.0961	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.6128	1.4833	T_INK	1	Neutral	xxxxxxxxx	xxxxxxxxx	czerwony	red	hit	n/a
3.0712	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
3.0961	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.6128	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.6295	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.1462	0.6333	T_INK	2	Neutral	xxxxx	xxxxx	zielony	green	incorrect	n/a
5.7586	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
5.7795	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.2962	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.3129	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.8295	1.8667	T_INK	3	Incongruent	żółty	yellow	czerwony	red	hit	n/a
9.6617	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
9.6962	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.2129	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.2296	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.7462	1.1667	T_INK	4	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
12.8769	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
12.9129	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.4296	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.4463	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.963	1.05	T_INK	5	Neutral	xxxxxxxxx	xxxxxxxxx	zielony	green	hit	n/a
15.9801	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
16.013	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.5296	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.5463	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.063	1.7334	T_INK	6	Incongruent	żółty	yellow	zielony	green	hit	n/a
19.7712	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
19.7963	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
20.313	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
21.3297	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
21.8464	0.8667	T_INK	7	Neutral	xxxxxxxx	xxxxxxxx	żółty	yellow	hit	n/a
22.6825	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
22.7131	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23.2297	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
24.2464	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
24.7631	1.8167	T_INK	8	Incongruent	zielony	green	niebieski	blue	hit	n/a
26.5536	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
26.5798	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
27.0964	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
28.1131	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
28.6298	1.9	T_INK	9	Incongruent	czerwony	red	zielony	green	hit	n/a
30.5046	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
30.5298	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.0465	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
32.0632	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
32.5798	1.7667	T_INK	10	Incongruent	czerwony	red	żółty	yellow	hit	n/a
34.3277	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
34.3465	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
34.8632	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
35.8799	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
36.3965	1.5334	T_INK	11	Incongruent	niebieski	blue	czerwony	red	hit	n/a
37.8948	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
37.9299	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
38.4466	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
39.4632	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
39.9799	0.6333	T_INK	12	Neutral	xxxxx	xxxxx	czerwony	red	hit	n/a
40.5822	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
40.6133	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
41.1299	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
43.9734	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
44.03	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
