onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.0548	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.0881	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.6048	1.7	T_INK	1	Incongruent	czerwony	red	niebieski	blue	hit	n/a
3.2776	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
3.3048	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.8215	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.8381	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.3548	1.15	T_INK	2	Neutral	xxxxxxxxx	xxxxxxxxx	zielony	green	hit	n/a
6.4752	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
6.5048	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.0215	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.0382	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.5548	1.1333	T_INK	3	Incongruent	czerwony	red	zielony	green	hit	n/a
9.6568	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
9.6882	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.2049	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.2215	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.7382	0.5667	T_INK	4	Neutral	xxxxx	xxxxx	czerwony	red	hit	n/a
12.2789	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
12.3049	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.8216	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.8382	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.3549	0.5333	T_INK	5	Incongruent	zielony	green	żółty	yellow	hit	n/a
14.869	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
14.8882	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.4049	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.4216	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.9383	0.5	T_INK	6	Neutral	xxxxxxxxx	xxxxxxxxx	żółty	yellow	hit	n/a
17.4111	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
17.4383	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
17.9549	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.9716	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
19.4883	0.9333	T_INK	7	Incongruent	czerwony	red	żółty	yellow	hit	n/a
20.4008	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
20.4216	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
20.9383	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
21.955	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
22.4717	0.7333	T_INK	8	Neutral	xxxxxxxx	xxxxxxxx	niebieski	blue	hit	n/a
23.1827	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
23.205	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23.7217	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
24.7383	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.255	0.6667	T_INK	9	Incongruent	niebieski	blue	zielony	green	hit	n/a
25.9008	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
25.9217	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
26.4384	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
27.455	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
27.9717	0.5667	T_INK	10	Neutral	xxxxxxx	xxxxxxx	czerwony	red	hit	n/a
28.5068	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
28.5384	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
29.0551	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
30.0717	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
30.5884	0.5333	T_INK	11	Neutral	xxxxxxxx	xxxxxxxx	żółty	yellow	hit	n/a
31.0968	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
31.1217	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
31.6384	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
32.6551	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
33.1718	0.5	T_INK	12	Neutral	xxxxxxxx	xxxxxxxx	zielony	green	hit	n/a
33.639	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
33.6718	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
34.1884	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
76.4075	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
76.4722	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
77.4889	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
78.0056	0.6167	INK	1	Neutral	xxxxxxxx	xxxxxxxx	zielony	green	hit	n/a
78.5979	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
78.6222	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
79.6389	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
80.1556	0.6	INK	2	Incongruent	czerwony	red	zielony	green	hit	n/a
80.7244	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
