onset	duration	trial_type	n_back_condition	trial_number	stimulus	response_type
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a
0.0268	1.0	ISI	n/a	n/a	n/a	n/a
1.0267	0.5	DISTRACTOR	1	1	G	Correct Rejection
1.5268	1.0	ISI	n/a	n/a	n/a	n/a
2.5268	0.5	TARGET	1	2	G	Hit
2.9055	n/a	RESPONSE	n/a	n/a	n/a	n/a
3.0268	1.0	ISI	n/a	n/a	n/a	n/a
4.0268	0.5	DISTRACTOR	1	3	A	Correct Rejection
4.5268	1.0	ISI	n/a	n/a	n/a	n/a
5.5268	0.5	DISTRACTOR	1	4	J	Correct Rejection
6.0268	1.0	ISI	n/a	n/a	n/a	n/a
7.0268	0.5	DISTRACTOR	1	5	F	Correct Rejection
7.5268	5.0501	ISI	n/a	n/a	n/a	n/a
12.5769	2.7167	DISTRACTOR	1	6	B	Correct Rejection
15.2936	1.0167	ISI	n/a	n/a	n/a	n/a
16.3102	0.5167	DISTRACTOR	1	7	J	Correct Rejection
16.8269	1.0167	ISI	n/a	n/a	n/a	n/a
17.8436	0.5167	DISTRACTOR	1	8	C	Correct Rejection
18.3602	1.0167	ISI	n/a	n/a	n/a	n/a
19.3769	0.5167	DISTRACTOR	1	9	B	Correct Rejection
19.8936	1.0167	ISI	n/a	n/a	n/a	n/a
20.9103	0.5167	DISTRACTOR	1	10	E	Correct Rejection
21.4269	1.0167	ISI	n/a	n/a	n/a	n/a
22.4436	0.5166	DISTRACTOR	1	11	A	Correct Rejection
22.9603	1.0167	ISI	n/a	n/a	n/a	n/a
23.9769	0.5167	DISTRACTOR	1	12	J	Correct Rejection
24.4936	1.0167	ISI	n/a	n/a	n/a	n/a
25.5103	0.5167	TARGET	1	13	J	Hit
25.9907	n/a	RESPONSE	n/a	n/a	n/a	n/a
26.027	1.0167	ISI	n/a	n/a	n/a	n/a
27.0437	0.5167	DISTRACTOR	1	14	G	Correct Rejection
27.5603	1.0167	ISI	n/a	n/a	n/a	n/a
28.577	0.5166	TARGET	1	15	G	Hit
28.9442	n/a	RESPONSE	n/a	n/a	n/a	n/a
29.0936	1.0167	ISI	n/a	n/a	n/a	n/a
30.1103	0.5166	DISTRACTOR	1	16	D	Correct Rejection
30.627	1.0167	ISI	n/a	n/a	n/a	n/a
31.6437	0.5166	DISTRACTOR	1	17	F	Correct Rejection
32.1603	1.0167	ISI	n/a	n/a	n/a	n/a
33.177	0.5167	DISTRACTOR	1	18	I	Correct Rejection
33.6937	1.0167	ISI	n/a	n/a	n/a	n/a
34.7104	0.5166	DISTRACTOR	1	19	G	Correct Rejection
35.227	1.0167	ISI	n/a	n/a	n/a	n/a
36.2437	0.5166	DISTRACTOR	1	20	C	Correct Rejection
