onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.0672	1.0333	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.1005	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.6172	1.6167	T_INK	1	Incongruent	czerwony	red	żółty	yellow	hit	n/a
3.1992	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
3.2339	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.7505	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.7672	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.2839	1.0833	T_INK	2	Incongruent	czerwony	red	niebieski	blue	hit	n/a
6.3344	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
6.3672	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.8839	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.9006	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.4172	0.8333	T_INK	3	Incongruent	niebieski	blue	zielony	green	hit	n/a
9.2297	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
9.2506	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.7672	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.7839	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.3006	0.6999	T_INK	4	Incongruent	niebieski	blue	żółty	yellow	hit	n/a
11.9811	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	yellow
12.0005	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.5173	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.5339	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.0506	0.8833	T_INK	5	Incongruent	żółty	yellow	niebieski	blue	hit	n/a
14.9084	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
14.9339	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.4506	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.4673	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.984	0.95	T_INK	6	Incongruent	żółty	yellow	zielony	green	hit	n/a
17.8998	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
17.934	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.4506	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
19.4673	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
19.984	0.6667	T_INK	7	Incongruent	żółty	yellow	czerwony	red	hit	n/a
20.6192	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
20.6507	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
21.1673	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
22.184	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
22.7007	0.7667	T_INK	8	Incongruent	czerwony	red	zielony	green	hit	n/a
23.4346	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
23.4673	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
23.984	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.0007	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
25.5174	0.85	T_INK	9	Neutral	xxxxxxxx	xxxxxxxx	niebieski	blue	hit	n/a
26.346	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
26.3674	0.5167	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
26.884	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
27.9007	0.5167	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
28.4174	0.6833	T_INK	10	Neutral	xxxxx	xxxxx	zielony	green	hit	n/a
