onset	duration	trial_type	trial_number	stroop_condition	stim_text(PL)	stim_text(eng)	stim_color(PL)	stim_color(eng)	response_type	response_color
0.0	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.0348	1.0167	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.0515	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.5515	1.1167	T_INK	1	Neutral	xxxxxxxxx	xxxxxxxxx	czerwony	red	hit	n/a
2.651	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
2.6682	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.1682	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.1682	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.6682	0.9333	T_INK	2	Neutral	xxxxxxxx	xxxxxxxx	niebieski	blue	hit	n/a
5.5895	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	blue
5.6016	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.1016	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.1016	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.6016	0.8667	T_INK	3	Neutral	xxxxx	xxxxx	zielony	green	hit	n/a
8.4481	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
8.4683	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.9683	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.9683	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.4683	0.85	T_INK	4	Neutral	xxxxxxxxx	xxxxxxxxx	zielony	green	hit	n/a
11.3067	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	green
11.3183	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.8183	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.8183	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.3184	1.2667	T_INK	5	Incongruent	niebieski	blue	czerwony	red	hit	n/a
14.5804	n/a	RESPONSE	n/a	n/a	n/a	n/a	n/a	n/a	n/a	red
14.585	0.5	FEEDBACK	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.085	1.0	ITI	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.0851	0.5	FIXCROSS	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
